,country_name,country_name_short,vote_share,seats,party_id,party_name,party_name_english,election_year,election_id,family_id,family_name,left_right,liberty_authority,eu_anti_pro,turnout,enp_votes,enp_seats,disproportionality,advantage_ratio,polarization_vote,polarization_seats,calculation_date
6234,Romania,ROU,,4.0,5,Partidul Conservator,Conservative Party,2009,319,26.0,Conservative,4.7622,6.2779,8.2028,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6229,Romania,ROU,32.36,115.0,958,Partidul Democrat-Liberal,Democratic Liberal Party,2010,319,6.0,Liberal,5.3875,3.9647,9.5309,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6230,Romania,ROU,33.09,110.0,1120,Partidul Social Democrat,Social Democratic Party,2010,319,11.0,Social democracy,3.2325,6.2794,8.6459,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6231,Romania,ROU,18.57,65.0,1015,Partidul Naţional Liberal,National Liberal Party,2010,319,6.0,Liberal,6.0543,3.5474,9.6079,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6232,Romania,ROU,6.17,22.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2010,319,26.0,Conservative,6.016,3.8813,9.4801,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6233,Romania,ROU,,18.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2010,319,12.0,no family,,,,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6234,Romania,ROU,,4.0,5,Partidul Conservator,Conservative Party,2010,319,26.0,Conservative,4.7622,6.2779,8.2028,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6229,Romania,ROU,32.36,115.0,958,Partidul Democrat-Liberal,Democratic Liberal Party,2011,319,6.0,Liberal,5.3875,3.9647,9.5309,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6230,Romania,ROU,33.09,110.0,1120,Partidul Social Democrat,Social Democratic Party,2011,319,11.0,Social democracy,3.2325,6.2794,8.6459,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6231,Romania,ROU,18.57,65.0,1015,Partidul Naţional Liberal,National Liberal Party,2011,319,6.0,Liberal,6.0543,3.5474,9.6079,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6232,Romania,ROU,6.17,22.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2011,319,26.0,Conservative,6.016,3.8813,9.4801,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6233,Romania,ROU,,18.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2011,319,12.0,no family,,,,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6234,Romania,ROU,,4.0,5,Partidul Conservator,Conservative Party,2011,319,26.0,Conservative,4.7622,6.2779,8.2028,39.2,3.93684218565762,3.672746427865938,3.1903816635354567,1.0675569444579238,0.2684346228953383,0.2643922791782368,2019-08-27 10:11:41
6237,Romania,ROU,58.63,150.0,1120,Partidul Social Democrat,Social Democratic Party,2012,787,11.0,Social democracy,3.2325,6.2794,8.6459,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6238,Romania,ROU,,100.0,1015,Partidul Naţional Liberal,National Liberal Party,2012,787,6.0,Liberal,6.0543,3.5474,9.6079,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6239,Romania,ROU,16.51,52.0,958,Partidul Democrat-Liberal,Democratic Liberal Party,2012,787,6.0,Liberal,5.3875,3.9647,9.5309,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6240,Romania,ROU,13.99,47.0,2130,Partidul Poporului – Dan Diaconescu,People's Party -- Dan Diaconescu,2012,787,14.0,Communist/Socialist,1.3,3.0,3.3,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6241,Romania,ROU,5.13,18.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2012,787,26.0,Conservative,6.016,3.8813,9.4801,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6242,Romania,ROU,,18.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2012,787,12.0,no family,,,,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6243,Romania,ROU,,13.0,5,Partidul Conservator,Conservative Party,2012,787,26.0,Conservative,4.7622,6.2779,8.2028,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6244,Romania,ROU,,10.0,2002,Uniunea Naţională pentru Progresul României,National Union for the Progress of Romania,2012,787,11.0,Social democracy,3.3,3.5,8.1,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6245,Romania,ROU,,3.0,2129,Forța Civică,Civic Force,2012,787,3.0,Christian democracy,6.2,7.2,8.3,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6246,Romania,ROU,,1.0,888,Partidul Naţional Ţărănesc Creştin Democrat,Christian-Democratic National Peasants' Party,2012,787,3.0,Christian democracy,5.5341,6.8421,8.8158,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6237,Romania,ROU,58.63,150.0,1120,Partidul Social Democrat,Social Democratic Party,2013,787,11.0,Social democracy,3.2325,6.2794,8.6459,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6238,Romania,ROU,,100.0,1015,Partidul Naţional Liberal,National Liberal Party,2013,787,6.0,Liberal,6.0543,3.5474,9.6079,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6239,Romania,ROU,16.51,52.0,958,Partidul Democrat-Liberal,Democratic Liberal Party,2013,787,6.0,Liberal,5.3875,3.9647,9.5309,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6240,Romania,ROU,13.99,47.0,2130,Partidul Poporului – Dan Diaconescu,People's Party -- Dan Diaconescu,2013,787,14.0,Communist/Socialist,1.3,3.0,3.3,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6241,Romania,ROU,5.13,18.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2013,787,26.0,Conservative,6.016,3.8813,9.4801,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6242,Romania,ROU,,18.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2013,787,12.0,no family,,,,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6243,Romania,ROU,,13.0,5,Partidul Conservator,Conservative Party,2013,787,26.0,Conservative,4.7622,6.2779,8.2028,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6244,Romania,ROU,,10.0,2002,Uniunea Naţională pentru Progresul României,National Union for the Progress of Romania,2013,787,11.0,Social democracy,3.3,3.5,8.1,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6245,Romania,ROU,,3.0,2129,Forța Civică,Civic Force,2013,787,3.0,Christian democracy,6.2,7.2,8.3,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6246,Romania,ROU,,1.0,888,Partidul Naţional Ţărănesc Creştin Democrat,Christian-Democratic National Peasants' Party,2013,787,3.0,Christian democracy,5.5341,6.8421,8.8158,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6237,Romania,ROU,58.63,150.0,1120,Partidul Social Democrat,Social Democratic Party,2014,787,11.0,Social democracy,3.2325,6.2794,8.6459,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6238,Romania,ROU,,100.0,1015,Partidul Naţional Liberal,National Liberal Party,2014,787,6.0,Liberal,6.0543,3.5474,9.6079,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6239,Romania,ROU,16.51,52.0,958,Partidul Democrat-Liberal,Democratic Liberal Party,2014,787,6.0,Liberal,5.3875,3.9647,9.5309,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6240,Romania,ROU,13.99,47.0,2130,Partidul Poporului – Dan Diaconescu,People's Party -- Dan Diaconescu,2014,787,14.0,Communist/Socialist,1.3,3.0,3.3,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6241,Romania,ROU,5.13,18.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2014,787,26.0,Conservative,6.016,3.8813,9.4801,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6242,Romania,ROU,,18.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2014,787,12.0,no family,,,,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6243,Romania,ROU,,13.0,5,Partidul Conservator,Conservative Party,2014,787,26.0,Conservative,4.7622,6.2779,8.2028,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6244,Romania,ROU,,10.0,2002,Uniunea Naţională pentru Progresul României,National Union for the Progress of Romania,2014,787,11.0,Social democracy,3.3,3.5,8.1,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6245,Romania,ROU,,3.0,2129,Forța Civică,Civic Force,2014,787,3.0,Christian democracy,6.2,7.2,8.3,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6246,Romania,ROU,,1.0,888,Partidul Naţional Ţărănesc Creştin Democrat,Christian-Democratic National Peasants' Party,2014,787,3.0,Christian democracy,5.5341,6.8421,8.8158,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6237,Romania,ROU,58.63,150.0,1120,Partidul Social Democrat,Social Democratic Party,2015,787,11.0,Social democracy,3.2325,6.2794,8.6459,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6238,Romania,ROU,,100.0,1015,Partidul Naţional Liberal,National Liberal Party,2015,787,6.0,Liberal,6.0543,3.5474,9.6079,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6239,Romania,ROU,16.51,52.0,958,Partidul Democrat-Liberal,Democratic Liberal Party,2015,787,6.0,Liberal,5.3875,3.9647,9.5309,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6240,Romania,ROU,13.99,47.0,2130,Partidul Poporului – Dan Diaconescu,People's Party -- Dan Diaconescu,2015,787,14.0,Communist/Socialist,1.3,3.0,3.3,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6241,Romania,ROU,5.13,18.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2015,787,26.0,Conservative,6.016,3.8813,9.4801,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6242,Romania,ROU,,18.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2015,787,12.0,no family,,,,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6243,Romania,ROU,,13.0,5,Partidul Conservator,Conservative Party,2015,787,26.0,Conservative,4.7622,6.2779,8.2028,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6244,Romania,ROU,,10.0,2002,Uniunea Naţională pentru Progresul României,National Union for the Progress of Romania,2015,787,11.0,Social democracy,3.3,3.5,8.1,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6245,Romania,ROU,,3.0,2129,Forța Civică,Civic Force,2015,787,3.0,Christian democracy,6.2,7.2,8.3,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6246,Romania,ROU,,1.0,888,Partidul Naţional Ţărănesc Creştin Democrat,Christian-Democratic National Peasants' Party,2015,787,3.0,Christian democracy,5.5341,6.8421,8.8158,41.76,2.5421640145752433,4.427334376630151,16.08972993536462,0.8516436722875149,0.3710733891206191,0.3408673730837971,2019-08-27 10:11:41
6248,Romania,ROU,45.48,154.0,1120,Partidul Social Democrat,Social Democratic Party,2016,1015,11.0,Social democracy,3.2325,6.2794,8.6459,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6249,Romania,ROU,20.04,69.0,1015,Partidul Naţional Liberal,National Liberal Party,2016,1015,6.0,Liberal,6.0543,3.5474,9.6079,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6250,Romania,ROU,8.87,30.0,2646,Uniunea Salvați România,Save Romania Union,2016,1015,6.0,Liberal,6.0,3.5,8.7,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6251,Romania,ROU,6.19,21.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2016,1015,26.0,Conservative,6.016,3.8813,9.4801,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6252,Romania,ROU,5.62,20.0,2647,Alianța Liberalilor și Democraților,Alliance of Liberals and Democrats,2016,1015,6.0,Liberal,6.0,3.5,8.7,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6253,Romania,ROU,5.35,18.0,2395,Partidul Mișcarea Populară,People's Movement Party,2016,1015,3.0,Christian democracy,6.2,7.2,8.3,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6254,Romania,ROU,,17.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2016,1015,12.0,no family,,,,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6248,Romania,ROU,45.48,154.0,1120,Partidul Social Democrat,Social Democratic Party,2017,1015,11.0,Social democracy,3.2325,6.2794,8.6459,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6249,Romania,ROU,20.04,69.0,1015,Partidul Naţional Liberal,National Liberal Party,2017,1015,6.0,Liberal,6.0543,3.5474,9.6079,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6250,Romania,ROU,8.87,30.0,2646,Uniunea Salvați România,Save Romania Union,2017,1015,6.0,Liberal,6.0,3.5,8.7,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6251,Romania,ROU,6.19,21.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2017,1015,26.0,Conservative,6.016,3.8813,9.4801,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6252,Romania,ROU,5.62,20.0,2647,Alianța Liberalilor și Democraților,Alliance of Liberals and Democrats,2017,1015,6.0,Liberal,6.0,3.5,8.7,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6253,Romania,ROU,5.35,18.0,2395,Partidul Mișcarea Populară,People's Movement Party,2017,1015,3.0,Christian democracy,6.2,7.2,8.3,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6254,Romania,ROU,,17.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2017,1015,12.0,no family,,,,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6248,Romania,ROU,45.48,154.0,1120,Partidul Social Democrat,Social Democratic Party,2018,1015,11.0,Social democracy,3.2325,6.2794,8.6459,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6249,Romania,ROU,20.04,69.0,1015,Partidul Naţional Liberal,National Liberal Party,2018,1015,6.0,Liberal,6.0543,3.5474,9.6079,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6250,Romania,ROU,8.87,30.0,2646,Uniunea Salvați România,Save Romania Union,2018,1015,6.0,Liberal,6.0,3.5,8.7,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6251,Romania,ROU,6.19,21.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2018,1015,26.0,Conservative,6.016,3.8813,9.4801,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6252,Romania,ROU,5.62,20.0,2647,Alianța Liberalilor și Democraților,Alliance of Liberals and Democrats,2018,1015,6.0,Liberal,6.0,3.5,8.7,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6253,Romania,ROU,5.35,18.0,2395,Partidul Mișcarea Populară,People's Movement Party,2018,1015,3.0,Christian democracy,6.2,7.2,8.3,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6254,Romania,ROU,,17.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2018,1015,12.0,no family,,,,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6248,Romania,ROU,45.48,154.0,1120,Partidul Social Democrat,Social Democratic Party,2019,1015,11.0,Social democracy,3.2325,6.2794,8.6459,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6249,Romania,ROU,20.04,69.0,1015,Partidul Naţional Liberal,National Liberal Party,2019,1015,6.0,Liberal,6.0543,3.5474,9.6079,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6250,Romania,ROU,8.87,30.0,2646,Uniunea Salvați România,Save Romania Union,2019,1015,6.0,Liberal,6.0,3.5,8.7,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6251,Romania,ROU,6.19,21.0,948,Uniunea Democrată Maghiară din România,Democratic Union of Hungarians in Romania,2019,1015,26.0,Conservative,6.016,3.8813,9.4801,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6252,Romania,ROU,5.62,20.0,2647,Alianța Liberalilor și Democraților,Alliance of Liberals and Democrats,2019,1015,6.0,Liberal,6.0,3.5,8.7,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6253,Romania,ROU,5.35,18.0,2395,Partidul Mișcarea Populară,People's Movement Party,2019,1015,3.0,Christian democracy,6.2,7.2,8.3,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6254,Romania,ROU,,17.0,425,Partidele minorităţilor etnice din România,Romanian ethnic minorities parties,2019,1015,12.0,no family,,,,39.46,3.7649218914244718,3.5107845999156693,2.431548556950484,1.0816774654133632,0.4000413526287564,0.3953965628301192,2019-08-27 10:11:41
6257,Slovakia,SVK,29.35,48.0,1061,Verejnosť proti násiliu,Public against Violence,1990,538,6.0,Liberal,6.0,3.5,8.7,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6258,Slovakia,SVK,19.21,31.0,1432,Kresťanskodemokratické hnutie,Christian Democratic Movement,1990,538,3.0,Christian democracy,7.1082,8.8217,6.6998,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6259,Slovakia,SVK,13.35,22.0,1415,Strana demokratickej ľavice,Party of the Democratic Left,1990,538,14.0,Communist/Socialist,3.2398,1.9079,7.7961,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6260,Slovakia,SVK,13.94,22.0,1072,Slovenská národná strana,Slovak National Party,1990,538,40.0,Right-wing,7.0198,8.46,3.838,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6261,Slovakia,SVK,8.66,14.0,559,Maďarskej koalície – Magyar koalíció,Hungarian Coalition,1990,538,26.0,Conservative,6.5005,6.1761,9.3803,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6262,Slovakia,SVK,4.4,7.0,1000,Demokratická strana,Democratic Party,1990,538,3.0,Christian democracy,6.2,7.2,8.3,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6263,Slovakia,SVK,3.49,6.0,874,Strana zelených,Green Party,1990,538,19.0,Green/Ecologist,2.5,1.8,6.5,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6257,Slovakia,SVK,29.35,48.0,1061,Verejnosť proti násiliu,Public against Violence,1991,538,6.0,Liberal,6.0,3.5,8.7,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6258,Slovakia,SVK,19.21,31.0,1432,Kresťanskodemokratické hnutie,Christian Democratic Movement,1991,538,3.0,Christian democracy,7.1082,8.8217,6.6998,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6259,Slovakia,SVK,13.35,22.0,1415,Strana demokratickej ľavice,Party of the Democratic Left,1991,538,14.0,Communist/Socialist,3.2398,1.9079,7.7961,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6260,Slovakia,SVK,13.94,22.0,1072,Slovenská národná strana,Slovak National Party,1991,538,40.0,Right-wing,7.0198,8.46,3.838,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6261,Slovakia,SVK,8.66,14.0,559,Maďarskej koalície – Magyar koalíció,Hungarian Coalition,1991,538,26.0,Conservative,6.5005,6.1761,9.3803,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6262,Slovakia,SVK,4.4,7.0,1000,Demokratická strana,Democratic Party,1991,538,3.0,Christian democracy,6.2,7.2,8.3,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6263,Slovakia,SVK,3.49,6.0,874,Strana zelených,Green Party,1991,538,19.0,Green/Ecologist,2.5,1.8,6.5,95.39,5.805988482312287,4.984492689410722,3.5370766334801256,1.146131805157593,0.27516724108399365,0.2865498095249372,2019-08-27 10:11:41
6267,Slovakia,SVK,37.26,74.0,1142,Hnutie za demokratické Slovensko,Movement for a Democratic Slovakia,1992,294,26.0,Conservative,4.8914,5.9161,7.2855,84.2,5.362099064458492,3.227194492254733,11.062559729907804,1.3498312710911136,0.2667045254021118,0.2822919533238618,2019-08-27 10:11:41
6268,Slovakia,SVK,14.7,29.0,1415,Strana demokratickej ľavice,Party of the Democratic Left,1992,294,14.0,Communist/Socialist,3.2398,1.9079,7.7961,84.2,5.362099064458492,3.227194492254733,11.062559729907804,1.3498312710911136,0.2667045254021118,0.2822919533238618,2019-08-27 10:11:41
