election_year,country_name,party_id,family_name,seats,vote_share
2005,Denmark,211,Liberal,17.0,9.2
2005,Denmark,306,Communist/Socialist,6.0,3.4
2005,Denmark,590,Conservative,18.0,10.3
2005,Denmark,1324,Conservative,0.0,1.0
2005,Denmark,1331,Christian democracy,0.0,1.7
2005,Denmark,1418,Right-wing,24.0,13.3
2005,Denmark,1605,Liberal,52.0,29.0
2005,Denmark,1629,Social democracy,47.0,25.8
2005,Denmark,1644,Green/Ecologist,11.0,6.0
2005,Denmark,1891,Communist/Socialist,1.0,
2005,Denmark,2568,Communist/Socialist,1.0,
2005,Denmark,2574,Conservative,1.0,
2005,Germany,543,Liberal,61.0,9.8
2005,Germany,558,Social democracy,222.0,34.2
2005,Germany,772,Green/Ecologist,51.0,8.1
2005,Germany,791,Communist/Socialist,54.0,8.7
2005,Germany,808,Christian democracy,180.0,27.8
2005,Germany,1180,Christian democracy,46.0,7.4
2005,Germany,1537,Right-wing,0.0,1.6
2005,Poland,148,Conservative,0.0,1.05
2005,Poland,207,Agrarian,56.0,11.4
2005,Poland,512,Conservative,133.0,24.1
2005,Poland,528,Conservative,155.0,27.0
2005,Poland,629,Social democracy,55.0,11.3
2005,Poland,664,Agrarian,25.0,7.0
2005,Poland,900,Special issue,2.0,0.29
2005,Poland,987,Conservative,34.0,8.0
2005,Poland,1104,Liberal,0.0,2.45
2005,Poland,1140,Social democracy,0.0,3.89
2005,Poland,1549,Conservative,0.0,1.57
2005,Portugal,251,Christian democracy,12.0,7.46
2005,Portugal,281,Communist/Socialist,0.0,0.86
2005,Portugal,514,Communist/Socialist,12.0,
2005,Portugal,557,Communist/Socialist,8.0,6.54
2005,Portugal,725,Social democracy,121.0,46.4
2005,Portugal,1273,Liberal,75.0,29.64
2005,Portugal,1295,Communist/Socialist,,7.77
2005,Portugal,1535,Green/Ecologist,2.0,
2005,United Kingdom,311,Special issue,3.0,0.6
2005,United Kingdom,319,Conservative,9.0,0.9
2005,United Kingdom,453,no family,3.0,
2005,United Kingdom,467,Green/Ecologist,0.0,1.0
2005,United Kingdom,659,Liberal,62.0,22.0
2005,United Kingdom,689,Communist/Socialist,5.0,0.6
2005,United Kingdom,773,Conservative,198.0,32.4
2005,United Kingdom,1023,Social democracy,3.0,0.5
2005,United Kingdom,1057,to be coded,1.0,0.3
2005,United Kingdom,1210,Conservative,1.0,0.5
2005,United Kingdom,1272,Right-wing,0.0,2.2
2005,United Kingdom,1284,Social democracy,6.0,1.5
2005,United Kingdom,1556,Social democracy,355.0,35.2
2006,Austria,50,Right-wing,21.0,11.0
2006,Austria,669,Special issue,0.0,2.8
2006,Austria,769,Communist/Socialist,0.0,1.0
2006,Austria,973,Social democracy,68.0,35.3
2006,Austria,1013,Christian democracy,66.0,34.3
2006,Austria,1429,Green/Ecologist,21.0,11.1
2006,Austria,1536,Right-wing,7.0,4.1
2006,Cyprus,491,Liberal,3.0,5.75
2006,Cyprus,572,Communist/Socialist,18.0,31.13
2006,Cyprus,851,Conservative,11.0,17.92
2006,Cyprus,945,Social democracy,5.0,8.91
2006,Cyprus,1523,Liberal,0.0,1.56
2006,Cyprus,1575,Conservative,18.0,30.34
2006,Cyprus,1621,Green/Ecologist,1.0,1.95
2006,Cyprus,1735,to be coded,0.0,1.22
2006,Czech Republic,196,Green/Ecologist,6.0,6.29
2006,Czech Republic,789,Social democracy,74.0,32.32
2006,Czech Republic,829,Conservative,81.0,35.38
2006,Czech Republic,1173,Communist/Socialist,26.0,12.81
2006,Czech Republic,1245,Christian democracy,13.0,7.22
2006,Czech Republic,1532,Liberal,0.0,2.08
2006,Hungary,95,Right-wing,0.0,2.2
2006,Hungary,434,Christian democracy,23.0,
2006,Hungary,437,Conservative,,42.0
2006,Hungary,546,Conservative,11.0,5.0
2006,Hungary,921,Conservative,141.0,
2006,Hungary,952,no family,1.0,
2006,Hungary,1426,Liberal,20.0,6.5
2006,Hungary,1591,Social democracy,190.0,43.2
2006,Italy,52,Christian democracy,4.0,0.73
2006,Italy,226,Christian democracy,39.0,6.75
2006,Italy,373,Conservative,71.0,12.01
2006,Italy,399,Christian democracy,10.0,1.39
2006,Italy,596,Conservative,140.0,23.6
2006,Italy,693,Liberal,17.0,2.31
2006,Italy,910,Green/Ecologist,15.0,2.0
2006,Italy,927,Special issue,1.0,0.25
2006,Italy,1030,Special issue,4.0,0.47
2006,Italy,1048,Social democracy,220.0,30.43
2006,Italy,1063,Liberal,1.0,0.09
2006,Italy,1246,Social democracy,6.0,1.08
2006,Italy,1296,Social democracy,18.0,2.53
2006,Italy,1321,Communist/Socialist,41.0,5.69
2006,Italy,1436,Right-wing,26.0,4.51
2006,Italy,1661,Communist/Socialist,16.0,2.25
2006,Italy,2302,no family,1.0,0.18
2006,Latvia,257,Social democracy,0.0,2.08
2006,Latvia,466,Agrarian,18.0,16.71
2006,Latvia,521,Right-wing,8.0,6.94
2006,Latvia,662,Conservative,10.0,8.58
2006,Latvia,801,Conservative,0.0,1.48
2006,Latvia,811,Conservative,23.0,19.56
2006,Latvia,1100,Social democracy,17.0,14.42
2006,Latvia,1294,Conservative,0.0,1.27
2006,Latvia,1518,Conservative,18.0,16.38
2006,Latvia,1520,Social democracy,6.0,6.03
2006,Latvia,1656,Social democracy,0.0,3.5
2006,Netherlands,235,Christian democracy,41.0,26.51
2006,Netherlands,345,Liberal,3.0,1.96
2006,Netherlands,357,Communist/Socialist,25.0,16.58
2006,Netherlands,742,Social democracy,33.0,21.19
2006,Netherlands,756,Green/Ecologist,7.0,4.6
2006,Netherlands,990,Special issue,2.0,1.83
2006,Netherlands,1206,Christian democracy,6.0,3.97
2006,Netherlands,1251,Conservative,2.0,1.56
2006,Netherlands,1409,Liberal,22.0,14.67
2006,Netherlands,1501,Right-wing,9.0,5.89
2006,Netherlands,2110,no family,0.0,0.64
2006,Slovakia,44,Communist/Socialist,0.0,3.88
2006,Slovakia,131,Christian democracy,31.0,18.35
2006,Slovakia,220,Social democracy,50.0,29.14
2006,Slovakia,559,Conservative,20.0,11.68
2006,Slovakia,752,Liberal,0.0,3.47
2006,Slovakia,1072,Right-wing,20.0,11.73
2006,Slovakia,1142,Conservative,15.0,8.79
2006,Slovakia,1200,Liberal,0.0,1.42
2006,Slovakia,1432,Christian democracy,14.0,8.31
2006,Sweden,282,Christian democracy,24.0,6.6
2006,Sweden,657,Conservative,97.0,26.1
2006,Sweden,882,Communist/Socialist,22.0,5.8
2006,Sweden,892,Liberal,28.0,7.5
2006,Sweden,904,Social democracy,130.0,35.2
2006,Sweden,1154,Green/Ecologist,19.0,5.2
2006,Sweden,1461,Agrarian,29.0,7.9
2006,Sweden,1546,Right-wing,0.0,2.9
2007,Belgium,161,Green/Ecologist,8.0,5.1
2007,Belgium,171,Right-wing,1.0,2.0
2007,Belgium,221,Liberal,5.0,4.03
2007,Belgium,256,Communist/Socialist,0.0,0.84
2007,Belgium,915,Liberal,23.0,12.5
2007,Belgium,972,Christian democracy,30.0,18.5
2007,Belgium,993,Right-wing,17.0,12.0
2007,Belgium,1110,Liberal,18.0,11.83
2007,Belgium,1113,Social democracy,14.0,10.26
2007,Belgium,1192,Christian democracy,10.0,6.1
2007,Belgium,1378,Social democracy,20.0,10.86
2007,Belgium,1594,Green/Ecologist,4.0,3.98
2007,Croatia,276,Christian democracy,66.0,35.9
2007,Croatia,1044,Right-wing,1.0,3.4
2007,Croatia,1102,Liberal,2.0,
2007,Croatia,1384,Liberal,7.0,6.7
2007,Croatia,1465,Agrarian,6.0,6.4
2007,Croatia,1493,Social democracy,56.0,30.8
2007,Croatia,1627,Liberal,3.0,1.5
2007,Croatia,2133,Social democracy,3.0,1.5
2007,Croatia,2134,Special issue,1.0,4.0
2007,Croatia,2135,Right-wing,3.0,1.8
2007,Croatia,2192,no family,4.0,
2007,Croatia,2270,Conservative,1.0,
2007,Denmark,74,Social democracy,1.0,
2007,Denmark,211,Liberal,9.0,5.1
2007,Denmark,306,Communist/Socialist,4.0,2.2
2007,Denmark,376,Liberal,5.0,2.8
2007,Denmark,590,Conservative,18.0,10.4
2007,Denmark,1331,Christian democracy,0.0,0.9
2007,Denmark,1418,Right-wing,25.0,13.9
2007,Denmark,1605,Liberal,46.0,26.2
2007,Denmark,1629,Social democracy,45.0,25.5
2007,Denmark,1644,Green/Ecologist,23.0,13.0
2007,Denmark,1891,Communist/Socialist,1.0,
2007,Denmark,1892,Conservative,1.0,
2007,Denmark,2568,Communist/Socialist,1.0,
2007,Estonia,113,Liberal,31.0,27.8
2007,Estonia,219,Green/Ecologist,6.0,7.1
2007,Estonia,417,Conservative,6.0,7.1
2007,Estonia,609,Christian democracy,0.0,1.7
2007,Estonia,1137,Social democracy,29.0,26.1
2007,Estonia,1448,Social democracy,10.0,10.6
2007,Estonia,1590,Social democracy,0.0,1.0
2007,Estonia,1597,Conservative,19.0,17.9
2007,Finland,66,Special issue,1.0,0.4
2007,Finland,94,Agrarian,51.0,23.1
2007,Finland,200,Agrarian,5.0,4.1
2007,Finland,395,Social democracy,45.0,21.4
2007,Finland,585,Liberal,9.0,4.6
2007,Finland,806,Communist/Socialist,0.0,0.7
2007,Finland,1062,Green/Ecologist,15.0,8.5
2007,Finland,1118,Conservative,50.0,22.3
2007,Finland,1292,Communist/Socialist,17.0,8.8
2007,Finland,1463,Christian democracy,7.0,4.9
2007,France,177,Social democracy,15.0,1.97
2007,France,270,Right-wing,0.0,4.29
2007,France,285,Conservative,9.0,2.47
2007,France,509,Conservative,3.0,7.61
2007,France,658,Conservative,313.0,39.54
2007,France,686,Communist/Socialist,15.0,4.3
2007,France,873,Green/Ecologist,4.0,3.25
2007,France,947,no family,1.0,
2007,France,1058,Liberal,22.0,2.37
2007,France,1101,Conservative,1.0,1.2
2007,France,1492,Social democracy,7.0,1.32
2007,France,1539,Social democracy,186.0,24.73
2007,France,2077,Special issue,1.0,0.51
2007,France,2083,Communist/Socialist,0.0,3.41
2007,Greece,47,Christian democracy,152.0,41.84
2007,Greece,614,Communist/Socialist,22.0,8.15
2007,Greece,1179,Right-wing,10.0,3.8
2007,Greece,1280,Green/Ecologist,0.0,1.05
2007,Greece,1338,Social democracy,102.0,38.1
2007,Greece,1592,Communist/Socialist,14.0,5.04
2007,Ireland,30,no family,5.0,
2007,Ireland,280,Conservative,78.0,41.56
2007,Ireland,318,Social democracy,20.0,10.13
2007,Ireland,651,Liberal,2.0,2.73
2007,Ireland,1014,Communist/Socialist,0.0,0.64
2007,Ireland,1393,Christian democracy,51.0,27.32
2007,Ireland,1573,Green/Ecologist,6.0,4.69
2007,Ireland,2217,Communist/Socialist,4.0,6.94
2007,Poland,180,Social democracy,,13.15
2007,Poland,207,Agrarian,0.0,1.53
2007,Poland,512,Conservative,209.0,41.51
2007,Poland,528,Conservative,166.0,32.11
2007,Poland,629,Social democracy,37.0,
2007,Poland,664,Agrarian,31.0,8.91
2007,Poland,838,Social democracy,0.0,
2007,Poland,900,Special issue,1.0,0.2
2007,Poland,987,Conservative,0.0,1.3
2007,Poland,1011,no family,5.0,
2007,Poland,1104,Liberal,1.0,
2007,Poland,1140,Social democracy,10.0,
2008,Austria,50,Right-wing,34.0,17.54
2008,Austria,955,Liberal,0.0,2.09
2008,Austria,973,Social democracy,57.0,29.26
2008,Austria,1013,Christian democracy,51.0,25.98
2008,Austria,1429,Green/Ecologist,20.0,10.43
2008,Austria,1536,Right-wing,21.0,10.7
2008,Austria,1746,Social democracy,0.0,1.76
2008,Italy,67,Conservative,276.0,38.23
2008,Italy,176,Right-wing,0.0,2.46
2008,Italy,226,Christian democracy,36.0,5.85
2008,Italy,382,Social democracy,217.0,34.04
2008,Italy,693,Liberal,29.0,4.48
2008,Italy,927,Special issue,1.0,0.24
2008,Italy,1030,Special issue,2.0,0.4
2008,Italy,1040,Christian democracy,8.0,1.12
2008,Italy,1063,Liberal,1.0,0.08
2008,Italy,1321,Communist/Socialist,0.0,3.16
2008,Italy,1436,Right-wing,60.0,8.29
2008,Lithuania,28,Special issue,3.0,4.79
2008,Lithuania,58,no family,4.0,
2008,Lithuania,191,Agrarian,3.0,3.73
2008,Lithuania,383,Right-wing,0.0,1.75
2008,Lithuania,482,Liberal,11.0,5.73
2008,Lithuania,581,Liberal,10.0,8.99
2008,Lithuania,676,Liberal,0.0,1.11
2008,Lithuania,856,Liberal,1.0,3.64
2008,Lithuania,983,Liberal,8.0,5.34
2008,Lithuania,1045,Conservative,45.0,19.72
2008,Lithuania,1056,Communist/Socialist,0.0,3.24
2008,Lithuania,1277,Social democracy,25.0,11.72
2008,Lithuania,1421,Conservative,15.0,12.68
2008,Lithuania,1502,Liberal,16.0,15.09
2008,Malta,360,Green/Ecologist,0.0,1.31
2008,Malta,984,Conservative,35.0,49.34
2008,Malta,1003,Social democracy,34.0,48.79
2008,Romania,5,Conservative,4.0,
2008,Romania,425,no family,18.0,
2008,Romania,713,Right-wing,0.0,3.15
2008,Romania,948,Conservative,22.0,6.17
2008,Romania,958,Liberal,115.0,32.36
2008,Romania,1015,Liberal,65.0,18.57
2008,Romania,1120,Social democracy,110.0,33.09
2008,Romania,1332,Christian democracy,0.0,2.27
2008,Slovenia,16,Christian democracy,5.0,5.21
2008,Slovenia,65,Special issue,1.0,
2008,Slovenia,179,Social democracy,28.0,29.26
2008,Slovenia,199,Special issue,1.0,
2008,Slovenia,326,Social democracy,9.0,9.37
2008,Slovenia,706,Social democracy,29.0,30.45
2008,Slovenia,981,to be coded,5.0,5.4
2008,Slovenia,1047,Christian democracy,0.0,3.4
2008,Slovenia,1252,Liberal,5.0,5.21
2008,Slovenia,1587,Special issue,7.0,7.45
2008,Slovenia,1946,Right-wing,0.0,1.81
2008,Spain,118,Communist/Socialist,2.0,3.81
2008,Spain,234,Special issue,2.0,0.69
2008,Spain,385,Special issue,1.0,0.25
2008,Spain,520,Special issue,2.0,0.84
2008,Spain,551,Liberal,1.0,1.2
2008,Spain,645,Conservative,154.0,40.1
2008,Spain,757,Special issue,3.0,1.17
2008,Spain,894,Conservative,10.0,3.06
2008,Spain,902,Social democracy,169.0,44.36
2008,Spain,1361,Christian democracy,6.0,1.2
2008,Spain,2056,no family,0.0,0.27
2009,Bulgaria,535,Right-wing,21.0,9.36
2009,Bulgaria,544,Liberal,0.0,3.02
2009,Bulgaria,566,Liberal,0.0,3.26
2009,Bulgaria,636,Right-wing,10.0,4.13
2009,Bulgaria,1160,Social democracy,40.0,17.7
2009,Bulgaria,1254,Conservative,15.0,6.76
2009,Bulgaria,1286,Liberal,38.0,14.45
2009,Bulgaria,1541,Conservative,116.0,39.72
2009,Germany,543,Liberal,93.0,14.6
2009,Germany,558,Social democracy,146.0,23.0
2009,Germany,772,Green/Ecologist,68.0,10.7
2009,Germany,791,Communist/Socialist,76.0,11.9
2009,Germany,808,Christian democracy,194.0,27.3
2009,Germany,865,Special issue,0.0,2.0
2009,Germany,1180,Christian democracy,45.0,6.5
2009,Germany,1537,Right-wing,0.0,1.5
2009,Greece,47,Christian democracy,91.0,33.47
2009,Greece,614,Communist/Socialist,21.0,7.54
2009,Greece,1179,Right-wing,15.0,5.63
2009,Greece,1280,Green/Ecologist,0.0,2.53
2009,Greece,1338,Social democracy,160.0,43.92
2009,Greece,1592,Communist/Socialist,13.0,4.6
2009,Luxembourg,151,Communist/Socialist,0.0,1.47
2009,Luxembourg,310,Green/Ecologist,7.0,11.71
2009,Luxembourg,457,Communist/Socialist,1.0,3.29
2009,Luxembourg,701,Social democracy,13.0,21.56
2009,Luxembourg,967,Liberal,9.0,14.98
2009,Luxembourg,1234,Christian democracy,26.0,38.04
2009,Luxembourg,1582,Conservative,4.0,8.13
2009,Portugal,251,Christian democracy,21.0,10.77
2009,Portugal,281,Communist/Socialist,0.0,0.96
2009,Portugal,557,Communist/Socialist,16.0,10.12
2009,Portugal,725,Social democracy,97.0,37.73
2009,Portugal,1273,Liberal,81.0,30.04
2009,Portugal,1295,Communist/Socialist,15.0,8.11
2010,Belgium,161,Green/Ecologist,8.0,4.8
2010,Belgium,221,Liberal,1.0,2.31
2010,Belgium,256,Communist/Socialist,0.0,1.55
2010,Belgium,438,Conservative,1.0,1.29
2010,Belgium,501,Conservative,27.0,17.4
2010,Belgium,723,Christian democracy,17.0,10.85
2010,Belgium,915,Liberal,18.0,9.28
2010,Belgium,993,Right-wing,12.0,7.76
2010,Belgium,1029,Social democracy,13.0,9.24
2010,Belgium,1110,Liberal,13.0,8.64
2010,Belgium,1192,Christian democracy,9.0,5.52
2010,Belgium,1378,Social democracy,26.0,13.7
2010,Belgium,1594,Green/Ecologist,5.0,4.38
2010,Czech Republic,2,Conservative,38.0,16.7
2010,Czech Republic,196,Green/Ecologist,0.0,2.44
2010,Czech Republic,336,Liberal,24.0,10.88
2010,Czech Republic,406,Social democracy,0.0,4.33
2010,Czech Republic,789,Social democracy,56.0,22.08
2010,Czech Republic,795,Right-wing,0.0,1.14
2010,Czech Republic,829,Conservative,53.0,20.22
2010,Czech Republic,1173,Communist/Socialist,26.0,11.27
2010,Czech Republic,1245,Christian democracy,0.0,4.39
2010,Czech Republic,1613,Right-wing,0.0,3.67
2010,Czech Republic,2024,Special issue,3.0,
2010,Hungary,403,Green/Ecologist,16.0,7.48
2010,Hungary,434,Christian democracy,36.0,
2010,Hungary,437,Conservative,,52.73
2010,Hungary,546,Conservative,0.0,2.18
2010,Hungary,600,Right-wing,47.0,16.67
2010,Hungary,921,Conservative,227.0,
2010,Hungary,1591,Social democracy,59.0,19.3
2010,Hungary,1617,no family,1.0,
2010,Latvia,466,Agrarian,22.0,20.11
2010,Latvia,521,Right-wing,8.0,7.84
2010,Latvia,1100,Social democracy,29.0,26.61
2010,Latvia,1520,Social democracy,0.0,1.47
2010,Latvia,1666,Conservative,33.0,31.9
2010,Latvia,1667,Conservative,8.0,7.82
2010,Netherlands,235,Christian democracy,21.0,13.61
2010,Netherlands,345,Liberal,10.0,6.95
2010,Netherlands,357,Communist/Socialist,15.0,9.82
2010,Netherlands,742,Social democracy,30.0,19.63
2010,Netherlands,756,Green/Ecologist,10.0,6.67
2010,Netherlands,990,Special issue,2.0,1.3
2010,Netherlands,1206,Christian democracy,5.0,3.24
2010,Netherlands,1251,Conservative,2.0,1.74
2010,Netherlands,1409,Liberal,31.0,20.49
2010,Netherlands,1501,Right-wing,24.0,15.45
2010,Netherlands,2288,no family,0.0,0.56
2010,Slovakia,131,Christian democracy,28.0,15.42
2010,Slovakia,220,Social democracy,62.0,34.79
2010,Slovakia,559,Conservative,0.0,4.33
2010,Slovakia,586,Right-wing,0.0,1.33
2010,Slovakia,1072,Right-wing,9.0,5.07
2010,Slovakia,1142,Conservative,0.0,4.32
2010,Slovakia,1432,Christian democracy,15.0,8.52
2010,Slovakia,1460,Liberal,18.0,12.14
2010,Slovakia,1620,Conservative,14.0,8.12
2010,Slovakia,1759,Conservative,4.0,
2010,Slovakia,2317,Social democracy,0.0,2.41
2010,Sweden,282,Christian democracy,19.0,5.6
2010,Sweden,657,Conservative,107.0,30.06
2010,Sweden,721,Special issue,0.0,0.65
2010,Sweden,882,Communist/Socialist,19.0,5.6
2010,Sweden,892,Liberal,24.0,7.06
2010,Sweden,904,Social democracy,112.0,30.66
2010,Sweden,1154,Green/Ecologist,25.0,7.34
2010,Sweden,1461,Agrarian,23.0,6.56
2010,Sweden,1546,Right-wing,20.0,5.7
2010,United Kingdom,311,Special issue,3.0,0.6
2010,United Kingdom,319,Conservative,8.0,0.6
2010,United Kingdom,453,no family,1.0,
2010,United Kingdom,467,Green/Ecologist,1.0,1.0
2010,United Kingdom,659,Liberal,57.0,23.0
2010,United Kingdom,689,Communist/Socialist,5.0,0.6
2010,United Kingdom,773,Conservative,307.0,36.1
2010,United Kingdom,1023,Social democracy,3.0,0.4
2010,United Kingdom,1250,Right-wing,0.0,1.9
2010,United Kingdom,1272,Right-wing,0.0,3.1
2010,United Kingdom,1284,Social democracy,6.0,1.7
2010,United Kingdom,1556,Social democracy,258.0,29.0
2010,United Kingdom,2296,no family,1.0,0.14
2011,Croatia,276,Christian democracy,41.0,23.5
2011,Croatia,1044,Right-wing,0.0,3.0
2011,Croatia,1081,Liberal,1.0,
2011,Croatia,1102,Liberal,0.0,3.0
2011,Croatia,1384,Liberal,13.0,
2011,Croatia,1465,Agrarian,1.0,0.64
2011,Croatia,1493,Social democracy,61.0,41.08
2011,Croatia,1627,Liberal,3.0,
2011,Croatia,2134,Special issue,3.0,
2011,Croatia,2135,Right-wing,6.0,2.96
2011,Croatia,2181,Right-wing,1.0,0.64
2011,Croatia,2182,Communist/Socialist,6.0,4.19
2011,Croatia,2191,no family,3.0,
2011,Croatia,2192,no family,8.0,
2011,Croatia,2193,Right-wing,2.0,
2011,Croatia,2195,no family,2.0,1.25
2011,Croatia,2196,Special issue,0.0,2.8
2011,Cyprus,491,Liberal,2.0,3.88
2011,Cyprus,572,Communist/Socialist,19.0,32.67
2011,Cyprus,851,Conservative,9.0,15.76
2011,Cyprus,945,Social democracy,5.0,8.93
2011,Cyprus,1575,Conservative,20.0,34.28
2011,Cyprus,1621,Green/Ecologist,1.0,2.21
2011,Cyprus,1768,Right-wing,0.0,1.08
2011,Denmark,74,Social democracy,1.0,
2011,Denmark,211,Liberal,17.0,9.38
2011,Denmark,306,Communist/Socialist,12.0,6.6
2011,Denmark,376,Liberal,9.0,4.92
2011,Denmark,590,Conservative,8.0,4.88
2011,Denmark,1331,Christian democracy,0.0,0.78
2011,Denmark,1418,Right-wing,22.0,12.17
2011,Denmark,1605,Liberal,47.0,26.41
2011,Denmark,1629,Social democracy,44.0,24.51
2011,Denmark,1644,Green/Ecologist,16.0,9.09
2011,Denmark,1891,Communist/Socialist,1.0,
2011,Denmark,1892,Conservative,1.0,
2011,Denmark,1894,Social democracy,1.0,
2011,Estonia,113,Liberal,33.0,28.6
2011,Estonia,219,Green/Ecologist,0.0,3.8
2011,Estonia,417,Conservative,0.0,2.1
2011,Estonia,1137,Social democracy,26.0,23.3
2011,Estonia,1448,Social democracy,19.0,17.1
2011,Estonia,1597,Conservative,23.0,20.5
2011,Finland,66,Special issue,1.0,0.2
2011,Finland,94,Agrarian,35.0,15.8
2011,Finland,200,Agrarian,39.0,19.1
2011,Finland,395,Social democracy,42.0,19.1
2011,Finland,585,Liberal,9.0,4.3
2011,Finland,1062,Green/Ecologist,10.0,7.3
2011,Finland,1118,Conservative,44.0,20.4
2011,Finland,1292,Communist/Socialist,14.0,8.1
2011,Finland,1463,Christian democracy,6.0,4.0
2011,Finland,2412,Special issue,0.0,0.5
2011,Ireland,30,no family,14.0,12.17
2011,Ireland,280,Conservative,20.0,17.45
2011,Ireland,318,Social democracy,37.0,19.45
2011,Ireland,1014,Communist/Socialist,2.0,1.21
2011,Ireland,1393,Christian democracy,76.0,36.1
2011,Ireland,1573,Green/Ecologist,0.0,1.85
2011,Ireland,1804,Communist/Socialist,2.0,0.97
2011,Ireland,2217,Communist/Socialist,14.0,9.94
2011,Ireland,2298,no family,1.0,0.5
2011,Latvia,466,Agrarian,13.0,12.22
2011,Latvia,521,Right-wing,14.0,13.88
2011,Latvia,662,Conservative,0.0,2.41
2011,Latvia,1100,Social democracy,31.0,28.36
2011,Latvia,1666,Conservative,20.0,18.83
2011,Latvia,1942,Conservative,22.0,20.83
2011,Poland,512,Conservative,207.0,39.18
2011,Poland,528,Conservative,157.0,29.89
2011,Poland,629,Social democracy,27.0,8.24
2011,Poland,664,Agrarian,28.0,8.36
2011,Poland,900,Special issue,1.0,0.19
2011,Poland,1549,Conservative,0.0,1.06
2011,Poland,1679,Conservative,0.0,2.19
2011,Poland,1945,Liberal,40.0,10.02
2011,Portugal,251,Christian democracy,24.0,12.21
2011,Portugal,281,Communist/Socialist,0.0,1.17
2011,Portugal,557,Communist/Socialist,8.0,5.39
2011,Portugal,725,Social democracy,74.0,29.24
2011,Portugal,1273,Liberal,108.0,40.31
2011,Portugal,1295,Communist/Socialist,16.0,8.23
2011,Portugal,1781,Green/Ecologist,0.0,1.08
2011,Slovenia,16,Christian democracy,6.0,6.83
2011,Slovenia,65,Special issue,1.0,
2011,Slovenia,179,Social democracy,26.0,26.19
2011,Slovenia,199,Special issue,1.0,
2011,Slovenia,706,Social democracy,10.0,10.52
2011,Slovenia,981,to be coded,0.0,1.8
2011,Slovenia,1047,Christian democracy,4.0,4.88
2011,Slovenia,1252,Liberal,0.0,1.48
2011,Slovenia,1587,Special issue,6.0,6.97
2011,Slovenia,1987,Social democracy,28.0,28.51
2011,Slovenia,1988,Liberal,8.0,8.37
2011,Slovenia,1989,Social democracy,0.0,1.22
2011,Spain,118,Communist/Socialist,11.0,7.02
2011,Spain,234,Special issue,2.0,0.6
2011,Spain,385,Special issue,1.0,0.18
2011,Spain,520,Special issue,2.0,0.77
2011,Spain,551,Liberal,5.0,4.76
2011,Spain,645,Conservative,186.0,41.9
2011,Spain,757,Special issue,3.0,1.07
2011,Spain,845,Special issue,7.0,1.39
2011,Spain,894,Conservative,16.0,4.23
2011,Spain,902,Social democracy,110.0,25.32
2011,Spain,1221,Special issue,,1.41
2011,Spain,1361,Christian democracy,5.0,1.35
2011,Spain,1974,Social democracy,,3.84
2011,Spain,1976,Special issue,,1.41
2011,Spain,2056,no family,0.0,0.9
2011,Spain,2294,no family,2.0,
2012,France,177,Social democracy,22.0,3.4
2012,France,270,Right-wing,2.0,13.6
2012,France,285,Conservative,15.0,3.51
2012,France,401,Conservative,6.0,1.24
2012,France,509,Conservative,2.0,1.77
2012,France,658,Conservative,194.0,27.12
2012,France,686,Communist/Socialist,10.0,6.91
2012,France,873,Green/Ecologist,17.0,5.46
2012,France,1058,Liberal,12.0,2.2
2012,France,1492,Social democracy,12.0,1.65
2012,France,1539,Social democracy,280.0,29.35
2012,France,2077,Special issue,2.0,0.56
2012,France,2078,Liberal,2.0,0.6
2012,France,2079,Right-wing,1.0,0.19
2012,France,2080,no family,0.0,0.96
2012,Greece,47,Christian democracy,118.5,24.255000000000003
2012,Greece,614,Communist/Socialist,19.0,6.49
2012,Greece,1179,Right-wing,0.0,2.2350000000000003
2012,Greece,1280,Green/Ecologist,0.0,2.93
2012,Greece,1338,Social democracy,37.0,12.73
2012,Greece,1592,Communist/Socialist,61.5,21.84
2012,Greece,2091,Right-wing,26.5,9.065
2012,Greece,2092,Right-wing,19.5,6.945
2012,Greece,2093,Social democracy,18.0,6.1850000000000005
2012,Greece,2094,Liberal,0.0,2.55
2012,Greece,2095,Conservative,0.0,1.87
2012,Greece,2096,Liberal,0.0,1.8
2012,Greece,2097,Communist/Socialist,0.0,1.19
2012,Lithuania,28,Special issue,8.0,5.83
2012,Lithuania,58,no family,3.0,
2012,Lithuania,191,Agrarian,1.0,3.88
2012,Lithuania,482,Liberal,10.0,8.57
2012,Lithuania,581,Liberal,29.0,19.82
2012,Lithuania,709,Christian democracy,0.0,1.2
2012,Lithuania,983,Liberal,0.0,2.06
2012,Lithuania,1045,Conservative,33.0,15.08
2012,Lithuania,1056,Communist/Socialist,0.0,1.21
2012,Lithuania,1277,Social democracy,38.0,18.37
2012,Lithuania,1421,Conservative,12.0,7.31
2012,Lithuania,2121,Special issue,7.0,7.99
2012,Lithuania,2122,Liberal,0.0,1.76
2012,Netherlands,235,Christian democracy,13.0,8.51
2012,Netherlands,345,Liberal,12.0,8.03
2012,Netherlands,357,Communist/Socialist,15.0,9.65
2012,Netherlands,742,Social democracy,38.0,24.84
2012,Netherlands,756,Green/Ecologist,4.0,2.33
2012,Netherlands,990,Special issue,2.0,1.93
2012,Netherlands,1206,Christian democracy,5.0,3.13
2012,Netherlands,1251,Conservative,3.0,2.09
2012,Netherlands,1409,Liberal,41.0,26.58
2012,Netherlands,1501,Right-wing,15.0,10.08
