election_year,party_name_english,country_name,country_name_short,vote_share,seats,party_id,party_name,family_id,family_name,left_right,liberty_authority,eu_anti_pro
2010,"List Dedecker | Libertarian, Direct, Democratic",Belgium,BEL,2.31,1.0,221,"Lijst Dedecker | Libertair, Direct, Democratisch",6,Liberal,6.0,3.5,8.7
2010,Mayors and Independents,Czech Republic,CZE,,3.0,2024,Starostové a nezávislí,16,Special issue,,,
2010,Moderate Party,Sweden,SWE,30.06,107.0,657,Moderaterna,26,Conservative,7.8907,5.6977,8.5872
2010,Most-Hid,Slovakia,SVK,8.12,14.0,1620,Most-Híd,26,Conservative,7.4,7.0,7.9
2010,Movement for a Democratic Slovakia,Slovakia,SVK,4.32,0.0,1142,Hnutie za demokratické Slovensko,26,Conservative,4.8914,5.9161,7.2855
2010,National Alliance / For Fatherland and Freedom / LNNK,Latvia,LVA,7.84,8.0,521,Nacionālā apvienība / Tēvzemei un Brīvībai / LNNK,40,Right-wing,8.2588,7.4251,7.0102
2010,New Flemish Alliance,Belgium,BEL,17.4,27.0,501,Nieuw-Vlaamse Alliantie,26,Conservative,6.5321,6.06,6.4243
2010,Ordinary People and Independent,Slovakia,SVK,,4.0,1759,Obyčajní ľudia a nezávislé osobnosti,26,Conservative,7.4,7.0,7.9
2010,Party for Freedom,Netherlands,NLD,15.45,24.0,1501,Partij voor de Vrijheid,40,Right-wing,8.8,6.57,0.9167
2010,Party for the Animals,Netherlands,NLD,1.3,2.0,990,Partij voor de Dieren,16,Special issue,,,
2010,Party of Civic Rights -- Zemanovci,Czech Republic,CZE,4.33,0.0,406,Strana práv občanů – Zemanovci,11,Social democracy,3.3,3.5,8.1
2010,Party of Liberty and Progress | Flemish Liberals and Democrats,Belgium,BEL,8.64,13.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,6,Liberal,7.0053,3.7139,8.7549
2010,Party of the Democratic Left -- 2005,Slovakia,SVK,2.41,0.0,2317,Strana demokratickej ľavice – 2005,11,Social democracy,3.3,3.5,8.1
2010,People's Party,Sweden,SWE,7.06,24.0,892,Folkpartiet,6,Liberal,6.2906,2.8515,9.4643
2010,People's Party Our Slovakia,Slovakia,SVK,1.33,0.0,586,Ľudová strana Naše Slovensko,40,Right-wing,8.8,8.5,2.3
2010,People's Party for Freedom and Democracy,Netherlands,NLD,20.49,31.0,1409,Volkspartij voor Vrijheid en Democratie,6,Liberal,7.3482,4.3887,5.9471
2010,Pirate Party,Sweden,SWE,0.65,0.0,721,Piratpartiet,16,Special issue,,,
2010,Plaid Cymru,United Kingdom,GBR,0.6,3.0,311,Plaid Cymru,16,Special issue,3.1183,3.7107,7.8314
2010,Political Reformed Party,Netherlands,NLD,1.74,2.0,1251,Staatkundig Gereformeerde Partij,26,Conservative,8.7531,9.7744,2.9307
2010,Politics Can Be Different,Hungary,HUN,7.48,16.0,403,Lehet Más a Politika,19,Green/Ecologist,2.5,1.8,6.5
2010,Public Affairs,Czech Republic,CZE,10.88,24.0,336,Věci veřejné,6,Liberal,6.0,3.5,8.7
2010,Reformist Movement,Belgium,BEL,9.28,18.0,915,Mouvement Réformateur,6,Liberal,6.6889,4.2102,8.3003
2010,Scottish National Party,United Kingdom,GBR,1.7,6.0,1284,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,11,Social democracy,3.5871,3.9623,7.8641
2010,Sinn Fein,United Kingdom,GBR,0.6,5.0,689,Sinn Féin,14,Communist/Socialist,1.3,3.0,3.3
2010,Slovak Democratic and Christian Union -- Democratic Party,Slovakia,SVK,15.42,28.0,131,Slovenská demokratická a kresťanská únia – Demokratická strana,3,Christian democracy,7.3591,5.0433,9.3905
2010,Slovak National Party,Slovakia,SVK,5.07,9.0,1072,Slovenská národná strana,40,Right-wing,7.0198,8.46,3.838
2010,Social Democratic and Labour Party,United Kingdom,GBR,0.4,3.0,1023,Social Democratic and Labour Party,11,Social democracy,3.3,3.5,8.6667
2010,Social Democrats,Sweden,SWE,30.66,112.0,904,Socialdemokraterna,11,Social democracy,3.4447,4.4407,7.4445
2010,Socialist Party,Netherlands,NLD,9.82,15.0,357,Socialistiese Partij,14,Communist/Socialist,1.3682,4.2099,2.5049
2010,Socialist Party [Francophone],Belgium,BEL,13.7,26.0,1378,Parti Socialiste,11,Social democracy,2.9307,3.1712,8.1465
2010,Sovereignty -- Jana Bobosikova Bloc,Czech Republic,CZE,3.67,0.0,1613,Suverenita – blok Jany Bobošíkové,40,Right-wing,8.8,8.5,2.3
2010,Sweden Democrats,Sweden,SWE,5.7,20.0,1546,Sverigedemokraterna,40,Right-wing,8.8,8.5,2.3
2010,Tradition Responsibility Prosperity 09,Czech Republic,CZE,16.7,38.0,2,Tradice Odpovědnost Prosperita 09,26,Conservative,7.4,7.0,7.9
2010,United Kingdom Independence Party,United Kingdom,GBR,3.1,0.0,1272,United Kingdom Independence Party,40,Right-wing,7.8429,7.8507,0.0
2010,Unity,Latvia,LVA,31.9,33.0,1666,Vienotība,26,Conservative,7.4,7.0,7.9
2010,Workers' Party of Belgium,Belgium,BEL,1.55,0.0,256,Partij van de Arbeid – Parti du Travail de Belgique,14,Communist/Socialist,1.3,3.0,3.3
2010,Workers' Party of Social Justice,Czech Republic,CZE,1.14,0.0,795,Dělnická strana sociální spravedlnosti,40,Right-wing,8.8,8.5,2.3
2010,no party affiliation,Hungary,HUN,,1.0,1617,független,12,no family,,,
2010,one seat,Netherlands,NLD,0.56,0.0,2288,one seat,12,no family,,,
2010,others,United Kingdom,GBR,,1.0,453,others,12,no family,,,
2011,Aland Coalition,Finland,FIN,0.2,1.0,66,Åländsk Samlingin ääntä – Åländsk Samling,16,Special issue,,,
2011,Alliance of Primorje-Gorski,Croatia,HRV,2.8,0.0,2196,Primorsko goranski savez,16,Special issue,,,
2011,Aragonese Regionalist Party,Spain,ESP,1.41,,1221,Partido Aragonés Regionalista,16,Special issue,7.1909,5.9583,8.75
2011,Basque Nationalist Party,Spain,ESP,1.35,5.0,1361,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,3,Christian democracy,6.2144,6.5139,7.8556
2011,Basque Solidarity,Spain,ESP,1.39,7.0,845,Eusko Alkartasuna,16,Special issue,4.3115,4.555,7.4841
2011,Bloc of the Left,Portugal,PRT,5.39,8.0,557,Bloco de Esquerda,14,Communist/Socialist,1.6425,1.2670000000000001,3.7018
2011,Canary Coalition,Spain,ESP,0.6,2.0,234,Coalición Canaria,16,Special issue,5.9789,5.7694,8.0278
2011,Centre Party,Finland,FIN,15.8,35.0,94,Keskusta,2,Agrarian,5.8027,7.2203,5.5267
2011,Christian Democrats,Finland,FIN,4.0,6.0,1463,Kristillisdemokraatit – Kristdemokraterna,3,Christian democracy,7.1884,8.3076,3.2103
2011,Christian People's Party,Denmark,DNK,0.78,0.0,1331,Kristeligt Folkeparti,3,Christian democracy,5.6982,7.0474,5.8301
2011,Civic List,Slovenia,SVN,8.37,8.0,1988,Državljanska lista,6,Liberal,6.0,3.5,8.7
2011,Civic Platform,Poland,POL,39.18,207.0,512,Platforma Obywatelska,26,Conservative,6.2355,3.7102,9.3705
2011,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,Portugal,PRT,1.17,0.0,281,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,14,Communist/Socialist,1.3,3.0,3.3
2011,Communist Party | United Left,Spain,ESP,7.02,11.0,118,Partido Communista | Izquierda Unida,14,Communist/Socialist,2.0183,1.7351,5.2186
2011,Community of the People,Denmark,DNK,,1.0,1891,Inuit Ataqatigiit,14,Communist/Socialist,1.3,3.0,3.3
2011,Conservatives,Denmark,DNK,4.88,8.0,590,Konservative,26,Conservative,7.2186,6.5055,7.7791
2011,Convergence and Union,Spain,ESP,4.23,16.0,894,Convergència i Unió,26,Conservative,6.2564,6.1104,8.7309
2011,Croatian Civic Party,Croatia,HRV,,2.0,2193,Hrvatska građanska stranka,40,Right-wing,8.8,8.5,2.3
2011,Croatian Democratic Alliance of Slavonia and Baranja,Croatia,HRV,2.96,6.0,2135,Hrvatski demokratski savez Slavonije i Baranje,40,Right-wing,8.8,8.5,2.3
2011,Croatian Democratic Union,Croatia,HRV,23.5,41.0,276,Hrvatska demokratska zajednica,3,Christian democracy,7.1053,6.9298,7.1053
2011,Croatian Labourists -- Labour Party,Croatia,HRV,4.19,6.0,2182,Hrvatski laburisti – Stranka rada,14,Communist/Socialist,1.3,3.0,3.3
2011,Croatian Party of Pensioners,Croatia,HRV,,3.0,2134,Hrvatska stranka umirovljenika,16,Special issue,,,
2011,Croatian Party of Rights,Croatia,HRV,3.0,0.0,1044,Hrvatska stranka prava,40,Right-wing,8.7719,7.3684,3.3333
2011,Croatian Party of Rights -- Dr. Ante Starcevic,Croatia,HRV,0.64,1.0,2181,Hrvatska stranka prava dr. Ante Starčević,40,Right-wing,8.8,8.5,2.3
2011,Croatian Peasant Party,Croatia,HRV,0.64,1.0,1465,Hrvatska seljačka stranka,2,Agrarian,6.2281,7.807,6.2281
2011,Croatian People's Party -- Liberal Democrats,Croatia,HRV,,13.0,1384,Hrvatska narodna stranka – Liberalni demokrati,6,Liberal,1.8421,1.7544,8.9474
2011,Croatian Social Liberal Party,Croatia,HRV,3.0,0.0,1102,Hrvatska socijalno liberalna stranka,6,Liberal,7.193,5.5263,5.0877
2011,Danish Peoples Party,Denmark,DNK,12.17,22.0,1418,Dansk Folkeparti,40,Right-wing,8.2269,7.8954,1.183
2011,Danish Social Liberal Party,Denmark,DNK,9.38,17.0,211,Det Radikale Venstre,6,Liberal,4.8736,2.3903,7.8594
2011,Democratic Centre,Croatia,HRV,,1.0,1081,Demokratski centar,6,Liberal,5.9649,6.4912,7.3684
2011,Democratic Left Alliance,Poland,POL,8.24,27.0,629,Sojusz Lewicy Demokratycznej,11,Social democracy,2.8299,1.8801,9.0872
2011,Democratic Party,Cyprus,CYP,15.76,9.0,851,Dimokratikó Kómma,26,Conservative,5.1316,6.0526,
2011,Democratic Party of Pensioners of Slovenia,Slovenia,SVN,6.97,6.0,1587,Demokratična stranka upokojencev Slovenije,16,Special issue,3.2292,5.0708,7.0936
2011,Democratic Rally,Cyprus,CYP,34.28,20.0,1575,Dimokratikós Sinayermós,26,Conservative,8.6842,5.0,
2011,Democratic Union | Left Alliance,Finland,FIN,8.1,14.0,1292,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,14,Communist/Socialist,2.1843,3.3406,5.165
2011,Democratic and Social Centre -- People's Party,Portugal,PRT,12.21,24.0,251,Centro Democrático e Social – Partido Popular,3,Christian democracy,8.0222,8.9916,4.3909
2011,Ecological and Environmental Movement,Cyprus,CYP,2.21,1.0,1621,Kinima Oikologoi Perivallontistoi,19,Green/Ecologist,5.7895,5.7895,
2011,Estonian Centre Party,Estonia,EST,23.3,26.0,1137,Eesti Keskerakond,11,Social democracy,3.9562,4.9947,5.0118
2011,Estonian Greens,Estonia,EST,3.8,0.0,219,Erakonna Eestimaa Rohelised,19,Green/Ecologist,2.5,1.8,6.5
2011,Estonian Reform Party,Estonia,EST,28.6,33.0,113,Eesti Reformierakond,6,Liberal,7.8969,5.2737,8.5715
2011,European Party,Cyprus,CYP,3.88,2.0,491,Evropaiko Komma,6,Liberal,6.0,3.5,
2011,Fianna Fail,Ireland,IRL,17.45,20.0,280,Fianna Fáil,26,Conservative,6.0713,6.9898,7.8389
2011,Fine Gael (Familiy of the Irish),Ireland,IRL,36.1,76.0,1393,Fine Gael,3,Christian democracy,6.4372,5.787000000000001,9.1708
2011,Finnish Party | True Finns,Finland,FIN,19.1,39.0,200,Suomen Puolue | Perussuomalaiset,2,Agrarian,6.6331,7.999,1.0945
2011,Forward (Greenland),Denmark,DNK,,1.0,74,Siumut,11,Social democracy,3.3,3.5,8.1
2011,Galician Nationalist Block,Spain,ESP,0.77,2.0,520,Bloque Nacionalista Galego,16,Special issue,2.9117,2.9378,6.6096
2011,German minority,Poland,POL,0.19,1.0,900,Mniejszość niemiecka w Polsce,16,Special issue,,,
2011,Green League,Finland,FIN,7.3,10.0,1062,Vihreä Liitto – Gröna Förbundet,19,Green/Ecologist,3.6465,2.2671,6.9709
2011,Green Party,Ireland,IRL,1.85,0.0,1573,Green Party  – Comhaontas Glas,19,Green/Ecologist,2.435,2.1754,3.0472
2011,Green and Farmers' Union,Latvia,LVA,12.22,13.0,466,Zaļo un Zemnieku savienība,2,Agrarian,5.2632,6.1184,6.7763
2011,Harmony,Latvia,LVA,28.36,31.0,1100,Saskaņas,11,Social democracy,3.0,4.25,7.5
2011,Hungarian national community,Slovenia,SVN,,1.0,65,Madžarska narodna skupnost,16,Special issue,,,
2011,Independent List -- PhD Ivan Grubisic,Croatia,HRV,1.25,2.0,2195,Neovisna lista – dr.sc. Ivan Grubišić,12,no family,,,
2011,Istrian Democratic Assembly,Croatia,HRV,,3.0,1627,Istarski demokratski sabor,6,Liberal,3.4211,2.5439,9.2105
2011,Italian national community,Slovenia,SVN,,1.0,199,Italijanska narodna skupnost,16,Special issue,,,
2011,Labour Party,Ireland,IRL,19.45,37.0,318,Labour Party,11,Social democracy,3.6252,3.1071,7.1292
2011,Latvian First Party / Latvian Way Party,Latvia,LVA,2.41,0.0,662,Latvijas Pirmā partija / Latvijas Ceļš,26,Conservative,7.4,7.0,7.9
2011,Law and Justice,Poland,POL,29.89,157.0,528,Prawo i Sprawiedliwość,26,Conservative,7.6997,8.2514,5.4813
2011,Liberal Democracy of Slovenia,Slovenia,SVN,1.48,0.0,1252,Liberalna demokracija Slovenije,6,Liberal,3.7351,2.5756,9.1901
2011,Liberal Party,Denmark,DNK,26.41,47.0,1605,Venstre,6,Liberal,7.292000000000001,4.9957,9.0268
2011,Movement for Social Democracy EDEK,Cyprus,CYP,8.93,5.0,945,Kinima Sosialdimokraton EDEK,11,Social democracy,3.2895,5.9211,
2011,National Alliance / For Fatherland and Freedom / LNNK,Latvia,LVA,13.88,14.0,521,Nacionālā apvienība / Tēvzemei un Brīvībai / LNNK,40,Right-wing,8.2588,7.4251,7.0102
2011,National Coalition Party,Finland,FIN,20.4,44.0,1118,Kansallinen Kokoomus – Samlingspartiet,26,Conservative,7.2451,5.5872,9.0846
2011,National Popular Front,Cyprus,CYP,1.08,0.0,1768,Ethniko Laiko Metopo,40,Right-wing,8.8,8.5,
2011,New Slovenia -- Christian People's Party,Slovenia,SVN,4.88,4.0,1047,Nova Slovenija – Krščanska ljudska stranka,3,Christian democracy,7.9345,8.3998,8.4866
2011,New-Liberal Alliance,Denmark,DNK,4.92,9.0,376,Ny-Liberal Alliance,6,Liberal,6.0,3.5,8.7
2011,Party for Animals and Nature,Portugal,PRT,1.08,0.0,1781,Partido pelos Animais e pela Natureza,19,Green/Ecologist,2.5,1.8,6.5
2011,Party for Sustainable Development of Slovenia,Slovenia,SVN,1.22,0.0,1989,Stranka za trajnostni razvoj Slovenije,11,Social democracy,3.3,3.5,8.1
2011,People Before Profit Alliance,Ireland,IRL,0.97,2.0,1804,People Before Profit Alliance,14,Communist/Socialist,1.3,3.0,3.3
2011,People's Alliance-Party,Spain,ESP,41.9,186.0,645,Alianza-Partido Popular,26,Conservative,7.5969,7.8127,7.7368
2011,People's Union of Estonia,Estonia,EST,2.1,0.0,417,Eestimaa Rahvalliit,26,Conservative,4.5812,6.9474,6.0627
2011,Pirate Party Finland,Finland,FIN,0.5,0.0,2412,Piraattipuolue,16,Special issue,,,
2011,Poland is the Most Important,Poland,POL,2.19,0.0,1679,Polska jest Najważniejsza,26,Conservative,7.4,7.0,7.9
2011,Polish People's Party,Poland,POL,8.36,28.0,664,Polskie Stronnictwo Ludowe,2,Agrarian,4.1856,6.5491,5.3573
2011,Progressive Party of Working People,Cyprus,CYP,32.67,19.0,572,Anorthotikó Kómma Ergazómenou Laoú,14,Communist/Socialist,1.0526,6.1842,
2011,Real Politics Union | Congress of the New Right,Poland,POL,1.06,0.0,1549,Unia Polityki Realnej | Kongres Nowej Prawicy,26,Conservative,9.7368,8.1579,2.3684
2011,Red-Green Alliance,Denmark,DNK,6.6,12.0,306,Enhedslisten – De Rød-Grønne,14,Communist/Socialist,0.8912,1.7524,0.9971
2011,Reform Party,Latvia,LVA,20.83,22.0,1942,Reformu partija,26,Conservative,7.4,7.0,7.9
2011,Republican Left of Catalonia,Spain,ESP,1.07,3.0,757,Esquerra Republicana de Catalunya,16,Special issue,3.1072,2.7325,7.0389
2011,Sinn Fein,Ireland,IRL,9.94,14.0,2217,Sinn Féin,14,Communist/Socialist,2.7935,4.5005,3.3
2011,Slovenian Democratic Party,Slovenia,SVN,26.19,26.0,179,Slovenska demokratska stranka,11,Social democracy,6.9996,6.7947,8.804
2011,Slovenian National Party,Slovenia,SVN,1.8,0.0,981,Slovenska nacionalna stranka,28,to be coded,4.7941,6.0148,2.6754
2011,Slovenian People's Party,Slovenia,SVN,6.83,6.0,16,Slovenska ljudska stranka,3,Christian democracy,6.6953,7.6299,6.8549
2011,Social Democratic Party,Portugal,PRT,40.31,108.0,1273,Partido Social Democrata,6,Liberal,6.2949,7.0224,8.4691
2011,Social Democratic Party (Faroe Islands),Denmark,DNK,,1.0,1894,Javnaðarflokkurin,11,Social democracy,3.3,3.5,8.1
2011,Social Democratic Party of Croatia,Croatia,HRV,41.08,61.0,1493,Socijaldemokratska partija Hrvatske,11,Social democracy,3.2456,2.3684,8.7719
2011,Social Democratic Party of Finland,Finland,FIN,19.1,42.0,395,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,11,Social democracy,3.5595,4.2417,8.621
2011,Social Democratic Party | Moderates,Estonia,EST,17.1,19.0,1448,Sotsiaaldemokraatlik Erakond | Mõõdukad,11,Social democracy,4.1915,3.1737,7.7982
2011,Social Democrats,Denmark,DNK,24.51,44.0,1629,Socialdemokraterne,11,Social democracy,3.8011,4.2722,7.4311
2011,Socialist Party,Portugal,PRT,29.24,74.0,725,Partido Socialista,11,Social democracy,4.0492,3.5411,9.2233
2011,Socialist Peoples Party,Denmark,DNK,9.09,16.0,1644,Socialistisk Folkeparti,19,Green/Ecologist,2.1347,2.1476,3.5917
2011,Socialists' Party of Catalonia,Spain,ESP,3.84,,1974,Partit dels Socialistes de Catalunya,11,Social democracy,3.3,3.5,8.1
2011,Spanish Socialist Workers Party,Spain,ESP,25.32,110.0,902,Partido Socialista Obrero Español,11,Social democracy,3.7377,3.0399,9.129
2011,Swedish People's Party,Finland,FIN,4.3,9.0,585,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,6,Liberal,6.3906,3.8385,8.5284
2011,Unified Democratic Coalition,Portugal,PRT,8.23,16.0,1295,Coligação Democrático Unitária,14,Communist/Socialist,2.2233,2.6433,3.2
2011,Union Party (Faroe Islands),Denmark,DNK,,1.0,1892,Sambandsflokkurin,26,Conservative,7.4,7.0,7.9
2011,Union of Pro Patria and Res Publica,Estonia,EST,20.5,23.0,1597,Erakond Isamaa ja Res Publica Liit,26,Conservative,8.4962,6.1053,9.2632
2011,"Union, Progress and Democracy",Spain,ESP,4.76,5.0,551,Unión Progreso y Democracia,6,Liberal,6.0,3.5,8.7
2011,United Extremadura,Spain,ESP,1.41,,1976,Extremadura Unida,16,Special issue,,,
2011,United List -- Social Democrats,Slovenia,SVN,10.52,10.0,706,Združena lista – Socialni demokrati,11,Social democracy,3.0637,2.9642,8.1513
2011,Unity,Latvia,LVA,18.83,20.0,1666,Vienotība,26,Conservative,7.4,7.0,7.9
2011,Yes,Spain,ESP,0.18,1.0,385,Bai,16,Special issue,,,
2011,Your (Palikot's) Movement,Poland,POL,10.02,40.0,1945,Twój Ruch (Palikota),6,Liberal,6.0,3.5,8.7
2011,Zoran Jankovic's List -- Positive Slovenia,Slovenia,SVN,28.51,28.0,1987,Lista Zorana Jankovića – Pozitivna Slovenija,11,Social democracy,3.3,3.5,8.1
2011,abroad,Croatia,HRV,,3.0,2191,abroad,12,no family,,,
2011,ethnic,Croatia,HRV,,8.0,2192,ethnic,12,no family,,,
2011,no party affiliation,Ireland,IRL,12.17,14.0,30,no party affiliation,12,no family,,,
2011,one seat,Ireland,IRL,0.5,1.0,2298,one seat,12,no family,,,
2012,50PLUS,Netherlands,NLD,1.88,2.0,2109,50PLUS,6,Liberal,6.0,3.5,8.7
2012,99 Percent -- Civic Voice,Slovakia,SVK,1.58,0.0,2015,99% – občiansky hlas,14,Communist/Socialist,1.3,3.0,3.3
2012,Action -- Liberal Alliance,Greece,GRC,1.8,0.0,2096,Drasi – Fileleytheri Symmachia,6,Liberal,6.0,3.5,8.7
2012,Alliance of the New Citizen,Slovakia,SVK,1.22,0.0,1200,Aliancia nového občana,6,Liberal,7.2404,1.9712,9.4714
2012,Centrist Alliance,France,FRA,0.6,2.0,2078,Alliance centriste,6,Liberal,6.0,3.5,8.7
2012,"Change from the Bottom, Democratic Union of Slovakia",Slovakia,SVK,1.29,0.0,2013,"Zmena zdola, demokratická únia Slovenska",6,Liberal,6.0,3.5,8.7
2012,Christian Conservative Social Union,Lithuania,LTU,1.2,0.0,709,Krikščionių konservatorių socialinė sąjunga,3,Christian democracy,6.4579,7.3618,7.5877
2012,Christian Democratic Appeal,Netherlands,NLD,8.51,13.0,235,Christen Democratisch Appèl,3,Christian democracy,5.9376,6.6882,7.7157
2012,Christian Democratic Movement,Slovakia,SVK,8.82,16.0,1432,Kresťanskodemokratické hnutie,3,Christian democracy,7.1082,8.8217,6.6998
2012,Christian-Democratic National Peasants' Party,Romania,ROU,,1.0,888,Partidul Naţional Ţărănesc Creştin Democrat,3,Christian democracy,5.5341,6.8421,8.8158
2012,ChristianUnion,Netherlands,NLD,3.13,5.0,1206,ChristenUnie,3,Christian democracy,6.1732,8.6005,4.4157
2012,Civic Force,Romania,ROU,,3.0,2129,Forța Civică,3,Christian democracy,6.2,7.2,8.3
2012,Coalition of the Radical Left,Greece,GRC,26.89,71.0,1592,Synaspismós Rizospastikís Aristerás,14,Communist/Socialist,2.8947,2.0066,7.1382
2012,Communist Party of Greece,Greece,GRC,4.5,12.0,614,Kommounistikó Kómma Elládas,14,Communist/Socialist,1.253,5.1503,0.2722
2012,Conservative Party,Romania,ROU,,13.0,5,Partidul Conservator,26,Conservative,4.7622,6.2779,8.2028
2012,Democratic Alliance,Greece,GRC,2.55,0.0,2094,Dimokratiki Symmachia,6,Liberal,6.0,3.5,8.7
2012,Democratic Left,Greece,GRC,6.26,17.0,2093,Dimokratiki Aristera,11,Social democracy,3.3,3.5,8.1
2012,Democratic Liberal Party,Romania,ROU,16.51,52.0,958,Partidul Democrat-Liberal,6,Liberal,5.3875,3.9647,9.5309
2012,Democratic Union of Hungarians in Romania,Romania,ROU,5.13,18.0,948,Uniunea Democrată Maghiară din România,26,Conservative,6.016,3.8813,9.4801
2012,Democrats 66,Netherlands,NLD,8.03,12.0,345,Democraten 66,6,Liberal,4.5066,1.7625,8.6233
2012,Direction -- Social Democracy,Slovakia,SVK,44.41,83.0,220,Smer – sociálna demokracia,11,Social democracy,3.3799,3.6548,7.1697
2012,Ecologist Greens,Greece,GRC,2.93,0.0,1280,Oikologoi Prasinoi,19,Green/Ecologist,2.5,1.8,6.5
2012,Election Action of Lithuania's Poles,Lithuania,LTU,5.83,8.0,28,Lietuvos lenkų rinkimų akcija,16,Special issue,3.865,7.325,7.4667
2012,Freedom and Solidarity,Slovakia,SVK,5.88,11.0,1460,Sloboda a solidarita,6,Liberal,6.0,3.5,8.7
2012,French Communist Party,France,FRA,6.91,10.0,686,Parti communiste française,14,Communist/Socialist,1.3741,4.5083,2.3595
2012,Front of the Greek Anticapitalist Left,Greece,GRC,1.19,0.0,2097,Antikapitalistiki Aristeri Synergasia gia tin Anatropi,14,Communist/Socialist,1.3,3.0,0.0
2012,Greater Romania Party,Romania,ROU,1.25,0.0,713,Partidul România Mare,40,Right-wing,6.6618,9.5131,4.9488
2012,GreenLeft,Netherlands,NLD,2.33,4.0,756,GroenLinks,19,Green/Ecologist,2.0454,1.6440000000000001,6.1973
2012,Greens,France,FRA,5.46,17.0,873,Les Verts,19,Green/Ecologist,3.155,1.4772,6.4585
2012,Homeland Union,Lithuania,LTU,15.08,33.0,1045,Tėvynės Sąjunga,26,Conservative,7.4004,7.1939,9.7006
2012,Hungarian Coalition,Slovakia,SVK,4.28,0.0,559,Maďarskej koalície – Magyar koalíció,26,Conservative,6.5005,6.1761,9.3803
2012,Independent Greeks,Greece,GRC,7.51,20.0,2091,Anexartitoi Ellines,40,Right-wing,8.8,8.5,2.3
2012,Labour Party,Netherlands,NLD,24.84,38.0,742,Partij van de Arbeid,11,Social democracy,3.6118,3.2028,7.9904
2012,Liberal and Centre Union,Lithuania,LTU,2.06,0.0,983,Liberalų ir centro sąjunga,6,Liberal,7.7562,2.8532,9.2244
2012,Liberals Movement of the Republic of Lithuania,Lithuania,LTU,8.57,10.0,482,Lietuvos Respublikos Liberalų sąjūdis,6,Liberal,7.7562,2.8532,9.2244
2012,Lithuanian Peasant Union,Lithuania,LTU,3.88,1.0,191,Lietuvos valstiečių sąjunga,2,Agrarian,3.2687,5.8514,5.2909
2012,Lithuanian Social Democratic Party,Lithuania,LTU,18.37,38.0,1277,Lietuvos socialdemokratų partija,11,Social democracy,3.1972,5.2732,9.0702
2012,Martinican Independence Movement,France,FRA,0.56,2.0,2077,Mouvement independantiste martiniquais,16,Special issue,,,
2012,Most-Hid,Slovakia,SVK,6.89,13.0,1620,Most-Híd,26,Conservative,7.4,7.0,7.9
2012,National Front,France,FRA,13.6,2.0,270,Front national,40,Right-wing,9.6854,9.2889,0.2157
2012,National Liberal Party,Romania,ROU,,100.0,1015,Partidul Naţional Liberal,6,Liberal,6.0543,3.5474,9.6079
2012,National Union for the Progress of Romania,Romania,ROU,,10.0,2002,Uniunea Naţională pentru Progresul României,11,Social democracy,3.3,3.5,8.1
2012,New Centre,France,FRA,2.2,12.0,1058,Nouveau centre,6,Liberal,6.0,3.5,8.7
2012,New Democracy,Greece,GRC,29.66,129.0,47,Néa Đimokratía,3,Christian democracy,6.7365,6.6712,8.9869
2012,Order and Justice -- Liberal Democratic Party,Lithuania,LTU,7.31,12.0,1421,Tvarka ir teisingumas – Liberalų Demokratų Partija,26,Conservative,5.2955,7.2116,7.3184
2012,Ordinary People and Independent,Slovakia,SVK,8.55,16.0,1759,Obyčajní ľudia a nezávislé osobnosti,26,Conservative,7.4,7.0,7.9
2012,Panhellenic Socialist Movement,Greece,GRC,12.28,33.0,1338,Panellinio Sosialistikó Kínima,11,Social democracy,4.4968,3.6025,9.2535
2012,Party for Freedom,Netherlands,NLD,10.08,15.0,1501,Partij voor de Vrijheid,40,Right-wing,8.8,6.57,0.9167
2012,Party for the Animals,Netherlands,NLD,1.93,2.0,990,Partij voor de Dieren,16,Special issue,,,
2012,People's Party -- Dan Diaconescu,Romania,ROU,13.99,47.0,2130,Partidul Poporului – Dan Diaconescu,14,Communist/Socialist,1.3,3.0,3.3
2012,People's Party Our Slovakia,Slovakia,SVK,1.58,0.0,586,Ľudová strana Naše Slovensko,40,Right-wing,8.8,8.5,2.3
2012,People's Party for Freedom and Democracy,Netherlands,NLD,26.58,41.0,1409,Volkspartij voor Vrijheid en Democratie,6,Liberal,7.3482,4.3887,5.9471
2012,Peoples Association -- Golden Dawn,Greece,GRC,6.92,18.0,2092,Laikos Syndesmos – Chrysi Avg,40,Right-wing,8.8,8.5,2.3
2012,Political Reformed Party,Netherlands,NLD,2.09,3.0,1251,Staatkundig Gereformeerde Partij,26,Conservative,8.7531,9.7744,2.9307
2012,Popular Orthodox Rally,Greece,GRC,1.58,0.0,1179,Laïkós Orthódoxos Synagermós,40,Right-wing,9.11,9.63,2.3
