election_year,country_name,party_id,family_name,eu_anti_pro,left_right,liberty_authority,seats,vote_share
2006,Italy,399,Christian democracy,8.3833,5.285,7.195,10.0,1.39
2006,Italy,596,Conservative,5.0946,7.1459,6.5983,140.0,23.6
2006,Italy,693,Liberal,7.1295,4.8712,5.5255,17.0,2.31
2006,Italy,910,Green/Ecologist,7.4499,2.3725,1.0675,15.0,2.0
2006,Italy,927,Special issue,7.4499,2.3725,1.0675,1.0,0.25
2006,Italy,1030,Special issue,7.6083,5.4,6.9,4.0,0.47
2006,Italy,1048,Social democracy,8.1,3.3,3.5,220.0,30.43
2006,Italy,1063,Liberal,8.7,6.0,3.5,1.0,0.09
2006,Italy,1246,Social democracy,7.834,2.6216,2.0943,6.0,1.08
2006,Italy,1296,Social democracy,8.2722,3.9732,0.3338,18.0,2.53
2006,Italy,1321,Communist/Socialist,3.5439,0.8849,1.9878,41.0,5.69
2006,Italy,1436,Right-wing,3.2088,7.8007,7.9003,26.0,4.51
2006,Italy,1661,Communist/Socialist,4.5086,1.0423,1.2704,16.0,2.25
2006,Italy,2302,no family,4.5086,1.0423,1.2704,1.0,0.18
2006,Latvia,257,Social democracy,8.1,3.3,3.5,0.0,2.08
2006,Latvia,466,Agrarian,6.7763,5.2632,6.1184,18.0,16.71
2006,Latvia,521,Right-wing,7.0102,8.2588,7.4251,8.0,6.94
2006,Latvia,662,Conservative,7.9,7.4,7.0,10.0,8.58
2006,Latvia,801,Conservative,7.9,7.4,7.0,0.0,1.48
2006,Latvia,811,Conservative,9.0205,7.7544,6.1316,23.0,19.56
2006,Latvia,1100,Social democracy,7.5,3.0,4.25,17.0,14.42
2006,Latvia,1294,Conservative,7.9,7.4,7.0,0.0,1.27
2006,Latvia,1518,Conservative,8.7865,7.3026,5.6407,18.0,16.38
2006,Latvia,1520,Social democracy,4.8684,1.25,5.5837,6.0,6.03
2006,Latvia,1656,Social democracy,6.875,2.5,6.835,0.0,3.5
2006,Netherlands,235,Christian democracy,7.7157,5.9376,6.6882,41.0,26.51
2006,Netherlands,345,Liberal,8.6233,4.5066,1.7625,3.0,1.96
2006,Netherlands,357,Communist/Socialist,2.5049,1.3682,4.2099,25.0,16.58
2006,Netherlands,742,Social democracy,7.9904,3.6118,3.2028,33.0,21.19
2006,Netherlands,756,Green/Ecologist,6.1973,2.0454,1.6440000000000001,7.0,4.6
2006,Netherlands,990,Special issue,6.1973,2.0454,1.6440000000000001,2.0,1.83
2006,Netherlands,1206,Christian democracy,4.4157,6.1732,8.6005,6.0,3.97
2006,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,2.0,1.56
2006,Netherlands,1409,Liberal,5.9471,7.3482,4.3887,22.0,14.67
2006,Netherlands,1501,Right-wing,0.9167,8.8,6.57,9.0,5.89
2006,Netherlands,2110,no family,0.9167,8.8,6.57,0.0,0.64
2006,Slovakia,44,Communist/Socialist,3.5075,0.5275,4.5302,0.0,3.88
2006,Slovakia,131,Christian democracy,9.3905,7.3591,5.0433,31.0,18.35
2006,Slovakia,220,Social democracy,7.1697,3.3799,3.6548,50.0,29.14
2006,Slovakia,559,Conservative,9.3803,6.5005,6.1761,20.0,11.68
2006,Slovakia,752,Liberal,7.95,5.46,3.18,0.0,3.47
2006,Slovakia,1072,Right-wing,3.838,7.0198,8.46,20.0,11.73
2006,Slovakia,1142,Conservative,7.2855,4.8914,5.9161,15.0,8.79
2006,Slovakia,1200,Liberal,9.4714,7.2404,1.9712,0.0,1.42
2006,Slovakia,1432,Christian democracy,6.6998,7.1082,8.8217,14.0,8.31
2006,Sweden,282,Christian democracy,7.8597,7.195,7.9997,24.0,6.6
2006,Sweden,657,Conservative,8.5872,7.8907,5.6977,97.0,26.1
2006,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,22.0,5.8
2006,Sweden,892,Liberal,9.4643,6.2906,2.8515,28.0,7.5
2006,Sweden,904,Social democracy,7.4445,3.4447,4.4407,130.0,35.2
2006,Sweden,1154,Green/Ecologist,0.9875,3.3789,2.5198,19.0,5.2
2006,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,29.0,7.9
2006,Sweden,1546,Right-wing,2.3,8.8,8.5,0.0,2.9
2007,Belgium,161,Green/Ecologist,7.5411,2.641,1.3744,8.0,5.1
2007,Belgium,171,Right-wing,1.5539,9.655,9.1382,1.0,2.0
2007,Belgium,221,Liberal,8.7,6.0,3.5,5.0,4.03
2007,Belgium,256,Communist/Socialist,3.3,1.3,3.0,0.0,0.84
2007,Belgium,915,Liberal,8.3003,6.6889,4.2102,23.0,12.5
2007,Belgium,972,Christian democracy,8.3,6.2,7.2,30.0,18.5
2007,Belgium,993,Right-wing,2.7560000000000002,9.6622,9.5234,17.0,12.0
2007,Belgium,1110,Liberal,8.7549,7.0053,3.7139,18.0,11.83
2007,Belgium,1113,Social democracy,7.6571,3.255,3.0805,14.0,10.26
2007,Belgium,1192,Christian democracy,8.7795,5.4974,6.6409,10.0,6.1
2007,Belgium,1378,Social democracy,8.1465,2.9307,3.1712,20.0,10.86
2007,Belgium,1594,Green/Ecologist,7.2593,2.5762,1.0234,4.0,3.98
2007,Croatia,276,Christian democracy,7.1053,7.1053,6.9298,66.0,35.9
2007,Croatia,1044,Right-wing,3.3333,8.7719,7.3684,1.0,3.4
2007,Croatia,1102,Liberal,5.0877,7.193,5.5263,2.0,3.4
2007,Croatia,1384,Liberal,8.9474,1.8421,1.7544,7.0,6.7
2007,Croatia,1465,Agrarian,6.2281,6.2281,7.807,6.0,6.4
2007,Croatia,1493,Social democracy,8.7719,3.2456,2.3684,56.0,30.8
2007,Croatia,1627,Liberal,9.2105,3.4211,2.5439,3.0,1.5
2007,Croatia,2133,Social democracy,8.1,3.3,3.5,3.0,1.5
2007,Croatia,2134,Special issue,8.1,3.3,3.5,1.0,4.0
2007,Croatia,2135,Right-wing,2.3,8.8,8.5,3.0,1.8
2007,Croatia,2192,no family,2.3,8.8,8.5,4.0,1.8
2007,Croatia,2270,Conservative,7.9,7.4,7.0,1.0,1.8
2007,Denmark,74,Social democracy,8.1,3.3,3.5,1.0,1.8
2007,Denmark,211,Liberal,7.8594,4.8736,2.3903,9.0,5.1
2007,Denmark,306,Communist/Socialist,0.9971,0.8912,1.7524,4.0,2.2
2007,Denmark,376,Liberal,8.7,6.0,3.5,5.0,2.8
2007,Denmark,590,Conservative,7.7791,7.2186,6.5055,18.0,10.4
2007,Denmark,1331,Christian democracy,5.8301,5.6982,7.0474,0.0,0.9
2007,Denmark,1418,Right-wing,1.183,8.2269,7.8954,25.0,13.9
2007,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,46.0,26.2
2007,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,45.0,25.5
2007,Denmark,1644,Green/Ecologist,3.5917,2.1347,2.1476,23.0,13.0
2007,Denmark,1891,Communist/Socialist,3.3,1.3,3.0,1.0,13.0
2007,Denmark,1892,Conservative,7.9,7.4,7.0,1.0,13.0
2007,Denmark,2568,Communist/Socialist,3.3,1.3,3.0,1.0,13.0
2007,Estonia,113,Liberal,8.5715,7.8969,5.2737,31.0,27.8
2007,Estonia,219,Green/Ecologist,6.5,2.5,1.8,6.0,7.1
2007,Estonia,417,Conservative,6.0627,4.5812,6.9474,6.0,7.1
2007,Estonia,609,Christian democracy,1.0526,7.5789,9.7895,0.0,1.7
2007,Estonia,1137,Social democracy,5.0118,3.9562,4.9947,29.0,26.1
2007,Estonia,1448,Social democracy,7.7982,4.1915,3.1737,10.0,10.6
2007,Estonia,1590,Social democracy,4.9241,2.0282,6.3158,0.0,1.0
2007,Estonia,1597,Conservative,9.2632,8.4962,6.1053,19.0,17.9
2007,Finland,66,Special issue,9.2632,8.4962,6.1053,1.0,0.4
2007,Finland,94,Agrarian,5.5267,5.8027,7.2203,51.0,23.1
2007,Finland,200,Agrarian,1.0945,6.6331,7.999,5.0,4.1
2007,Finland,395,Social democracy,8.621,3.5595,4.2417,45.0,21.4
2007,Finland,585,Liberal,8.5284,6.3906,3.8385,9.0,4.6
2007,Finland,806,Communist/Socialist,3.3,1.3,3.0,0.0,0.7
2007,Finland,1062,Green/Ecologist,6.9709,3.6465,2.2671,15.0,8.5
2007,Finland,1118,Conservative,9.0846,7.2451,5.5872,50.0,22.3
2007,Finland,1292,Communist/Socialist,5.165,2.1843,3.3406,17.0,8.8
2007,Finland,1463,Christian democracy,3.2103,7.1884,8.3076,7.0,4.9
2007,France,177,Social democracy,8.1,3.3,3.5,15.0,1.97
2007,France,270,Right-wing,0.2157,9.6854,9.2889,0.0,4.29
2007,France,285,Conservative,5.8333,7.6583,9.0,9.0,2.47
2007,France,509,Conservative,8.8995,6.1017,5.4999,3.0,7.61
2007,France,658,Conservative,6.9862,7.4997,7.1854,313.0,39.54
2007,France,686,Communist/Socialist,2.3595,1.3741,4.5083,15.0,4.3
2007,France,873,Green/Ecologist,6.4585,3.155,1.4772,4.0,3.25
2007,France,947,no family,6.4585,3.155,1.4772,1.0,3.25
2007,France,1058,Liberal,8.7,6.0,3.5,22.0,2.37
2007,France,1101,Conservative,1.0651,8.1721,8.6774,1.0,1.2
2007,France,1492,Social democracy,7.9361,4.0813,4.2381,7.0,1.32
2007,France,1539,Social democracy,7.9448,3.2493,2.9367,186.0,24.73
2007,France,2077,Special issue,7.9448,3.2493,2.9367,1.0,0.51
2007,France,2083,Communist/Socialist,3.3,1.3,3.0,0.0,3.41
2007,Greece,47,Christian democracy,8.9869,6.7365,6.6712,152.0,41.84
2007,Greece,614,Communist/Socialist,0.2722,1.253,5.1503,22.0,8.15
2007,Greece,1179,Right-wing,2.3,9.11,9.63,10.0,3.8
2007,Greece,1280,Green/Ecologist,6.5,2.5,1.8,0.0,1.05
2007,Greece,1338,Social democracy,9.2535,4.4968,3.6025,102.0,38.1
2007,Greece,1592,Communist/Socialist,7.1382,2.8947,2.0066,14.0,5.04
2007,Ireland,30,no family,7.1382,2.8947,2.0066,5.0,5.04
2007,Ireland,280,Conservative,7.8389,6.0713,6.9898,78.0,41.56
2007,Ireland,318,Social democracy,7.1292,3.6252,3.1071,20.0,10.13
2007,Ireland,651,Liberal,8.4528,8.0109,3.7011,2.0,2.73
2007,Ireland,1014,Communist/Socialist,3.3,1.3,3.0,0.0,0.64
2007,Ireland,1393,Christian democracy,9.1708,6.4372,5.787000000000001,51.0,27.32
2007,Ireland,1573,Green/Ecologist,3.0472,2.435,2.1754,6.0,4.69
2007,Ireland,2217,Communist/Socialist,3.3,2.7935,4.5005,4.0,6.94
2007,Poland,180,Social democracy,9.1283,2.6486,2.1902,4.0,13.15
2007,Poland,207,Agrarian,2.1473,3.997,7.3253,0.0,1.53
2007,Poland,512,Conservative,9.3705,6.2355,3.7102,209.0,41.51
2007,Poland,528,Conservative,5.4813,7.6997,8.2514,166.0,32.11
2007,Poland,629,Social democracy,9.0872,2.8299,1.8801,37.0,32.11
2007,Poland,664,Agrarian,5.3573,4.1856,6.5491,31.0,8.91
2007,Poland,838,Social democracy,8.7816,2.0348,1.3726,0.0,8.91
2007,Poland,900,Special issue,8.7816,2.0348,1.3726,1.0,0.2
2007,Poland,987,Conservative,0.2933,8.8852,9.7522,0.0,1.3
2007,Poland,1011,no family,0.2933,8.8852,9.7522,5.0,1.3
2007,Poland,1104,Liberal,9.7641,5.2295,2.1208,1.0,1.3
2007,Poland,1140,Social democracy,8.5667,3.0,1.43,10.0,1.3
2008,Austria,50,Right-wing,1.9815,8.3494,8.5149,34.0,17.54
2008,Austria,955,Liberal,9.6125,4.8806,1.8667,0.0,2.09
2008,Austria,973,Social democracy,8.4495,3.7293,3.4766,57.0,29.26
2008,Austria,1013,Christian democracy,8.8451,6.4733,7.6198,51.0,25.98
2008,Austria,1429,Green/Ecologist,6.6845,2.4604,1.4308,20.0,10.43
2008,Austria,1536,Right-wing,2.5,8.83,8.83,21.0,10.7
2008,Austria,1746,Social democracy,8.1,3.3,3.5,0.0,1.76
2008,Italy,67,Conservative,7.9,7.4,7.0,276.0,38.23
2008,Italy,176,Right-wing,1.8252,9.5762,9.4093,0.0,2.46
2008,Italy,226,Christian democracy,7.127999999999999,6.1092,7.8038,36.0,5.85
2008,Italy,382,Social democracy,7.834,2.6216,2.0943,217.0,34.04
2008,Italy,693,Liberal,7.1295,4.8712,5.5255,29.0,4.48
2008,Italy,927,Special issue,7.1295,4.8712,5.5255,1.0,0.24
2008,Italy,1030,Special issue,7.6083,5.4,6.9,2.0,0.4
2008,Italy,1040,Christian democracy,8.3,6.2,7.2,8.0,1.12
2008,Italy,1063,Liberal,8.7,6.0,3.5,1.0,0.08
2008,Italy,1321,Communist/Socialist,3.5439,0.8849,1.9878,0.0,3.16
2008,Italy,1436,Right-wing,3.2088,7.8007,7.9003,60.0,8.29
2008,Lithuania,28,Special issue,7.4667,3.865,7.325,3.0,4.79
2008,Lithuania,58,no family,7.4667,3.865,7.325,4.0,4.79
2008,Lithuania,191,Agrarian,5.2909,3.2687,5.8514,3.0,3.73
2008,Lithuania,383,Right-wing,1.0,9.8,8.6,0.0,1.75
2008,Lithuania,482,Liberal,9.2244,7.7562,2.8532,11.0,5.73
2008,Lithuania,581,Liberal,8.5667,3.86,5.8,10.0,8.99
2008,Lithuania,676,Liberal,8.7,6.0,3.5,0.0,1.11
2008,Lithuania,856,Liberal,8.6647,4.2686,4.9071,1.0,3.64
2008,Lithuania,983,Liberal,9.2244,7.7562,2.8532,8.0,5.34
2008,Lithuania,1045,Conservative,9.7006,7.4004,7.1939,45.0,19.72
2008,Lithuania,1056,Communist/Socialist,3.3,1.3,3.0,0.0,3.24
2008,Lithuania,1277,Social democracy,9.0702,3.1972,5.2732,25.0,11.72
2008,Lithuania,1421,Conservative,7.3184,5.2955,7.2116,15.0,12.68
2008,Lithuania,1502,Liberal,8.7,6.0,3.5,16.0,15.09
2008,Malta,360,Green/Ecologist,8.7,3.7895,4.6316,0.0,1.31
2008,Malta,984,Conservative,8.7,5.7143,6.9173,35.0,49.34
2008,Malta,1003,Social democracy,8.7,4.2105,6.3158,34.0,48.79
2008,Romania,5,Conservative,8.2028,4.7622,6.2779,4.0,48.79
2008,Romania,425,no family,8.2028,4.7622,6.2779,18.0,48.79
2008,Romania,713,Right-wing,4.9488,6.6618,9.5131,0.0,3.15
2008,Romania,948,Conservative,9.4801,6.016,3.8813,22.0,6.17
2008,Romania,958,Liberal,9.5309,5.3875,3.9647,115.0,32.36
2008,Romania,1015,Liberal,9.6079,6.0543,3.5474,65.0,18.57
2008,Romania,1120,Social democracy,8.6459,3.2325,6.2794,110.0,33.09
2008,Romania,1332,Christian democracy,8.3,6.2,7.2,0.0,2.27
2008,Slovenia,16,Christian democracy,6.8549,6.6953,7.6299,5.0,5.21
2008,Slovenia,65,Special issue,6.8549,6.6953,7.6299,1.0,5.21
2008,Slovenia,179,Social democracy,8.804,6.9996,6.7947,28.0,29.26
2008,Slovenia,199,Special issue,8.804,6.9996,6.7947,1.0,29.26
2008,Slovenia,326,Social democracy,8.1,3.3,3.5,9.0,9.37
2008,Slovenia,706,Social democracy,8.1513,3.0637,2.9642,29.0,30.45
2008,Slovenia,981,to be coded,2.6754,4.7941,6.0148,5.0,5.4
2008,Slovenia,1047,Christian democracy,8.4866,7.9345,8.3998,0.0,3.4
2008,Slovenia,1252,Liberal,9.1901,3.7351,2.5756,5.0,5.21
2008,Slovenia,1587,Special issue,7.0936,3.2292,5.0708,7.0,7.45
2008,Slovenia,1946,Right-wing,2.3,8.8,8.5,0.0,1.81
2008,Spain,118,Communist/Socialist,5.2186,2.0183,1.7351,2.0,3.81
2008,Spain,234,Special issue,8.0278,5.9789,5.7694,2.0,0.69
2008,Spain,385,Special issue,8.0278,5.9789,5.7694,1.0,0.25
2008,Spain,520,Special issue,6.6096,2.9117,2.9378,2.0,0.84
2008,Spain,551,Liberal,8.7,6.0,3.5,1.0,1.2
2008,Spain,645,Conservative,7.7368,7.5969,7.8127,154.0,40.1
2008,Spain,757,Special issue,7.0389,3.1072,2.7325,3.0,1.17
2008,Spain,894,Conservative,8.7309,6.2564,6.1104,10.0,3.06
2008,Spain,902,Social democracy,9.129,3.7377,3.0399,169.0,44.36
2008,Spain,1361,Christian democracy,7.8556,6.2144,6.5139,6.0,1.2
2008,Spain,2056,no family,7.8556,6.2144,6.5139,0.0,0.27
2009,Bulgaria,535,Right-wing,2.4333,5.46,9.17,21.0,9.36
2009,Bulgaria,544,Liberal,9.3468,5.7567,4.008,0.0,3.02
2009,Bulgaria,566,Liberal,8.7,6.0,3.5,0.0,3.26
2009,Bulgaria,636,Right-wing,2.3,8.8,8.5,10.0,4.13
2009,Bulgaria,1160,Social democracy,8.6402,2.8982,5.7410000000000005,40.0,17.7
2009,Bulgaria,1254,Conservative,7.9,7.4,7.0,15.0,6.76
2009,Bulgaria,1286,Liberal,9.0094,4.5828,6.229,38.0,14.45
2009,Bulgaria,1541,Conservative,7.9,7.4,7.0,116.0,39.72
2009,Germany,543,Liberal,8.4855,5.9233,3.0695,93.0,14.6
2009,Germany,558,Social democracy,7.9318,3.6451,3.9791,146.0,23.0
2009,Germany,772,Green/Ecologist,7.6101,2.9308,1.3251,68.0,10.7
2009,Germany,791,Communist/Socialist,4.3508,1.2152,3.205,76.0,11.9
2009,Germany,808,Christian democracy,8.5024,6.2503,6.9333,194.0,27.3
2009,Germany,865,Special issue,8.5024,6.2503,6.9333,0.0,2.0
2009,Germany,1180,Christian democracy,6.667999999999999,7.2871,7.8675,45.0,6.5
2009,Germany,1537,Right-wing,0.7989,9.8246,9.4219,0.0,1.5
2009,Greece,47,Christian democracy,8.9869,6.7365,6.6712,91.0,33.47
2009,Greece,614,Communist/Socialist,0.2722,1.253,5.1503,21.0,7.54
2009,Greece,1179,Right-wing,2.3,9.11,9.63,15.0,5.63
2009,Greece,1280,Green/Ecologist,6.5,2.5,1.8,0.0,2.53
2009,Greece,1338,Social democracy,9.2535,4.4968,3.6025,160.0,43.92
2009,Greece,1592,Communist/Socialist,7.1382,2.8947,2.0066,13.0,4.6
2009,Luxembourg,151,Communist/Socialist,7.1382,1.3,3.0,0.0,1.47
2009,Luxembourg,310,Green/Ecologist,7.1382,2.5,0.7895,7.0,11.71
2009,Luxembourg,457,Communist/Socialist,7.1382,0.5263,1.0526,1.0,3.29
2009,Luxembourg,701,Social democracy,7.1382,3.2895,1.3158,13.0,21.56
2009,Luxembourg,967,Liberal,7.1382,6.5789,2.7632,9.0,14.98
2009,Luxembourg,1234,Christian democracy,7.1382,6.4474,7.5,26.0,38.04
2009,Luxembourg,1582,Conservative,7.1382,8.8158,7.5,4.0,8.13
2009,Portugal,251,Christian democracy,4.3909,8.0222,8.9916,21.0,10.77
2009,Portugal,281,Communist/Socialist,3.3,1.3,3.0,0.0,0.96
2009,Portugal,557,Communist/Socialist,3.7018,1.6425,1.2670000000000001,16.0,10.12
2009,Portugal,725,Social democracy,9.2233,4.0492,3.5411,97.0,37.73
2009,Portugal,1273,Liberal,8.4691,6.2949,7.0224,81.0,30.04
2009,Portugal,1295,Communist/Socialist,3.2,2.2233,2.6433,15.0,8.11
2010,Belgium,161,Green/Ecologist,7.5411,2.641,1.3744,8.0,4.8
2010,Belgium,221,Liberal,8.7,6.0,3.5,1.0,2.31
2010,Belgium,256,Communist/Socialist,3.3,1.3,3.0,0.0,1.55
2010,Belgium,438,Conservative,7.9,7.4,7.0,1.0,1.29
2010,Belgium,501,Conservative,6.4243,6.5321,6.06,27.0,17.4
2010,Belgium,723,Christian democracy,8.9013,5.7667,7.2083,17.0,10.85
2010,Belgium,915,Liberal,8.3003,6.6889,4.2102,18.0,9.28
2010,Belgium,993,Right-wing,2.7560000000000002,9.6622,9.5234,12.0,7.76
2010,Belgium,1029,Social democracy,7.9023,3.2459,3.0805,13.0,9.24
2010,Belgium,1110,Liberal,8.7549,7.0053,3.7139,13.0,8.64
2010,Belgium,1192,Christian democracy,8.7795,5.4974,6.6409,9.0,5.52
2010,Belgium,1378,Social democracy,8.1465,2.9307,3.1712,26.0,13.7
2010,Belgium,1594,Green/Ecologist,7.2593,2.5762,1.0234,5.0,4.38
2010,Czech Republic,2,Conservative,7.9,7.4,7.0,38.0,16.7
2010,Czech Republic,196,Green/Ecologist,7.8505,4.123,1.8596,0.0,2.44
2010,Czech Republic,336,Liberal,8.7,6.0,3.5,24.0,10.88
2010,Czech Republic,406,Social democracy,8.1,3.3,3.5,0.0,4.33
2010,Czech Republic,789,Social democracy,8.5647,3.0463,4.2463,56.0,22.08
2010,Czech Republic,795,Right-wing,2.3,8.8,8.5,0.0,1.14
2010,Czech Republic,829,Conservative,4.456,7.3637,4.0087,53.0,20.22
2010,Czech Republic,1173,Communist/Socialist,2.4656,0.7498,6.4265,26.0,11.27
2010,Czech Republic,1245,Christian democracy,8.4535,5.8099,7.9119,0.0,4.39
2010,Czech Republic,1613,Right-wing,2.3,8.8,8.5,0.0,3.67
2010,Czech Republic,2024,Special issue,2.3,8.8,8.5,3.0,3.67
2010,Hungary,403,Green/Ecologist,6.5,2.5,1.8,16.0,7.48
2010,Hungary,434,Christian democracy,5.8333,7.4,8.33,36.0,7.48
2010,Hungary,437,Conservative,6.6143,6.5432,7.5275,36.0,52.73
2010,Hungary,546,Conservative,8.4922,6.4826,6.8263,0.0,2.18
2010,Hungary,600,Right-wing,2.3,8.8,8.5,47.0,16.67
2010,Hungary,921,Conservative,6.6143,6.5432,7.5275,227.0,16.67
2010,Hungary,1591,Social democracy,9.6567,2.8743,3.5897,59.0,19.3
2010,Hungary,1617,no family,9.6567,2.8743,3.5897,1.0,19.3
2010,Latvia,466,Agrarian,6.7763,5.2632,6.1184,22.0,20.11
2010,Latvia,521,Right-wing,7.0102,8.2588,7.4251,8.0,7.84
2010,Latvia,1100,Social democracy,7.5,3.0,4.25,29.0,26.61
2010,Latvia,1520,Social democracy,4.8684,1.25,5.5837,0.0,1.47
2010,Latvia,1666,Conservative,7.9,7.4,7.0,33.0,31.9
2010,Latvia,1667,Conservative,7.9,7.4,7.0,8.0,7.82
2010,Netherlands,235,Christian democracy,7.7157,5.9376,6.6882,21.0,13.61
2010,Netherlands,345,Liberal,8.6233,4.5066,1.7625,10.0,6.95
2010,Netherlands,357,Communist/Socialist,2.5049,1.3682,4.2099,15.0,9.82
2010,Netherlands,742,Social democracy,7.9904,3.6118,3.2028,30.0,19.63
2010,Netherlands,756,Green/Ecologist,6.1973,2.0454,1.6440000000000001,10.0,6.67
2010,Netherlands,990,Special issue,6.1973,2.0454,1.6440000000000001,2.0,1.3
2010,Netherlands,1206,Christian democracy,4.4157,6.1732,8.6005,5.0,3.24
2010,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,2.0,1.74
2010,Netherlands,1409,Liberal,5.9471,7.3482,4.3887,31.0,20.49
2010,Netherlands,1501,Right-wing,0.9167,8.8,6.57,24.0,15.45
2010,Netherlands,2288,no family,0.9167,8.8,6.57,0.0,0.56
2010,Slovakia,131,Christian democracy,9.3905,7.3591,5.0433,28.0,15.42
2010,Slovakia,220,Social democracy,7.1697,3.3799,3.6548,62.0,34.79
2010,Slovakia,559,Conservative,9.3803,6.5005,6.1761,0.0,4.33
2010,Slovakia,586,Right-wing,2.3,8.8,8.5,0.0,1.33
2010,Slovakia,1072,Right-wing,3.838,7.0198,8.46,9.0,5.07
2010,Slovakia,1142,Conservative,7.2855,4.8914,5.9161,0.0,4.32
2010,Slovakia,1432,Christian democracy,6.6998,7.1082,8.8217,15.0,8.52
2010,Slovakia,1460,Liberal,8.7,6.0,3.5,18.0,12.14
2010,Slovakia,1620,Conservative,7.9,7.4,7.0,14.0,8.12
2010,Slovakia,1759,Conservative,7.9,7.4,7.0,4.0,8.12
2010,Slovakia,2317,Social democracy,8.1,3.3,3.5,0.0,2.41
2010,Sweden,282,Christian democracy,7.8597,7.195,7.9997,19.0,5.6
2010,Sweden,657,Conservative,8.5872,7.8907,5.6977,107.0,30.06
2010,Sweden,721,Special issue,8.5872,7.8907,5.6977,0.0,0.65
2010,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,19.0,5.6
2010,Sweden,892,Liberal,9.4643,6.2906,2.8515,24.0,7.06
2010,Sweden,904,Social democracy,7.4445,3.4447,4.4407,112.0,30.66
2010,Sweden,1154,Green/Ecologist,0.9875,3.3789,2.5198,25.0,7.34
2010,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,23.0,6.56
2010,Sweden,1546,Right-wing,2.3,8.8,8.5,20.0,5.7
2010,United Kingdom,311,Special issue,7.8314,3.1183,3.7107,3.0,0.6
2010,United Kingdom,319,Conservative,7.9,7.4,7.0,8.0,0.6
2010,United Kingdom,453,no family,7.9,7.4,7.0,1.0,0.6
2010,United Kingdom,467,Green/Ecologist,4.9858,2.57,2.0139,1.0,1.0
2010,United Kingdom,659,Liberal,9.2231,4.2875,2.6109,57.0,23.0
2010,United Kingdom,689,Communist/Socialist,3.3,1.3,3.0,5.0,0.6
2010,United Kingdom,773,Conservative,2.3243,7.4261,7.1901,307.0,36.1
2010,United Kingdom,1023,Social democracy,8.6667,3.3,3.5,3.0,0.4
2010,United Kingdom,1250,Right-wing,2.3,8.8,8.5,0.0,1.9
2010,United Kingdom,1272,Right-wing,0.0,7.8429,7.8507,0.0,3.1
2010,United Kingdom,1284,Social democracy,7.8641,3.5871,3.9623,6.0,1.7
2010,United Kingdom,1556,Social democracy,6.9923,4.3562,4.2779,258.0,29.0
2010,United Kingdom,2296,no family,6.9923,4.3562,4.2779,1.0,0.14
2011,Croatia,276,Christian democracy,7.1053,7.1053,6.9298,41.0,23.5
2011,Croatia,1044,Right-wing,3.3333,8.7719,7.3684,0.0,3.0
2011,Croatia,1081,Liberal,7.3684,5.9649,6.4912,1.0,3.0
2011,Croatia,1102,Liberal,5.0877,7.193,5.5263,0.0,3.0
2011,Croatia,1384,Liberal,8.9474,1.8421,1.7544,13.0,3.0
2011,Croatia,1465,Agrarian,6.2281,6.2281,7.807,1.0,0.64
2011,Croatia,1493,Social democracy,8.7719,3.2456,2.3684,61.0,41.08
2011,Croatia,1627,Liberal,9.2105,3.4211,2.5439,3.0,41.08
2011,Croatia,2134,Special issue,9.2105,3.4211,2.5439,3.0,41.08
2011,Croatia,2135,Right-wing,2.3,8.8,8.5,6.0,2.96
2011,Croatia,2181,Right-wing,2.3,8.8,8.5,1.0,0.64
2011,Croatia,2182,Communist/Socialist,3.3,1.3,3.0,6.0,4.19
2011,Croatia,2191,no family,3.3,1.3,3.0,3.0,4.19
2011,Croatia,2192,no family,3.3,1.3,3.0,8.0,4.19
2011,Croatia,2193,Right-wing,2.3,8.8,8.5,2.0,4.19
2011,Croatia,2195,no family,2.3,8.8,8.5,2.0,1.25
2011,Croatia,2196,Special issue,2.3,8.8,8.5,0.0,2.8
2011,Cyprus,491,Liberal,2.3,6.0,3.5,2.0,3.88
2011,Cyprus,572,Communist/Socialist,2.3,1.0526,6.1842,19.0,32.67
2011,Cyprus,851,Conservative,2.3,5.1316,6.0526,9.0,15.76
2011,Cyprus,945,Social democracy,2.3,3.2895,5.9211,5.0,8.93
2011,Cyprus,1575,Conservative,2.3,8.6842,5.0,20.0,34.28
2011,Cyprus,1621,Green/Ecologist,2.3,5.7895,5.7895,1.0,2.21
2011,Cyprus,1768,Right-wing,2.3,8.8,8.5,0.0,1.08
2011,Denmark,74,Social democracy,8.1,3.3,3.5,1.0,1.08
2011,Denmark,211,Liberal,7.8594,4.8736,2.3903,17.0,9.38
2011,Denmark,306,Communist/Socialist,0.9971,0.8912,1.7524,12.0,6.6
2011,Denmark,376,Liberal,8.7,6.0,3.5,9.0,4.92
2011,Denmark,590,Conservative,7.7791,7.2186,6.5055,8.0,4.88
2011,Denmark,1331,Christian democracy,5.8301,5.6982,7.0474,0.0,0.78
